5  100
6	3	86	92	35	97	51	93	46	12	92	14	15	3	46	15	12	64	70	36	21	71	97	52	44	92	59	17	25	17	54	68	12	1	97	93	93	45	13	50	30	29	31	24	25	15	14	16	30	23	1	60	61	24	100	37	99	22	80	17	55	96	40	68	83	57	73	71	4	92	14	95	45	65	89	53	39	23	59	95	95	7	66	69	88	82	80	2	76	11	62	24	90	85	22	96	12	16	11	63	
78	28	5	93	25	36	36	21	25	56	19	58	9	33	29	91	48	38	87	24	66	3	94	96	78	63	87	23	9	73	46	85	94	47	32	34	22	17	80	26	12	45	25	43	90	76	99	30	49	86	62	8	80	97	6	72	33	15	8	49	100	77	56	31	93	44	31	38	3	32	71	44	98	25	97	11	69	62	22	70	67	26	34	88	42	45	68	65	34	27	52	2	24	32	58	73	85	20	26	53	
49	58	99	29	45	34	46	57	97	68	86	71	44	58	25	25	90	52	90	69	27	87	74	39	40	92	10	62	43	78	34	53	58	28	96	14	81	14	73	100	37	28	20	74	87	87	47	9	82	75	23	56	23	90	23	43	18	67	12	26	7	23	63	44	44	26	32	9	99	8	70	88	69	27	93	95	67	20	1	58	89	26	59	75	98	31	34	28	46	18	2	72	82	65	9	57	37	90	20	2	
59	64	21	98	88	2	15	31	24	67	81	18	97	69	31	53	93	9	37	33	28	60	61	85	40	16	62	52	80	10	13	61	86	32	99	34	7	46	36	54	60	44	70	63	9	21	11	97	17	25	50	28	83	61	10	26	16	91	1	17	34	30	4	31	69	67	68	30	51	4	46	18	46	66	43	96	44	52	14	91	43	86	82	9	46	43	9	38	13	9	94	69	76	48	26	33	66	24	83	46	
63	72	79	51	16	54	65	47	34	87	94	96	9	99	34	100	66	79	62	39	99	91	2	52	96	13	55	70	97	64	89	71	1	3	6	63	70	30	91	74	30	2	45	53	20	75	97	56	9	98	10	26	8	62	75	38	3	28	6	20	50	50	21	22	39	99	39	39	76	22	66	64	96	26	4	80	47	31	50	58	57	80	36	76	37	51	56	29	18	51	35	41	78	48	8	44	65	19	34	43	
3221	2911	1471	1591	719	2137	2272	3652	1269	4083	3360	697	398	2917	3277	1997	2646	4320	3803	2653	4032	4455	1906	3436	4970	1344	3236	603	4281	3561	4115	958	1679	3570	333	1019	3948	4384	4357	389	2776	2514	535	3071	3612	1029	3090	2543	4217	268	2917	3361	2268	393	2617	839	4949	2950	57	1280	1064	1067	1070	4302	2289	4860	793	4987	221	2563	4347	1760	297	2970	1623	3346	4005	301	1524	932	1437	2120	806	2842	4036	1026	2790	3772	1344	1043	695	764	351	4184	1240	2228	1524	3751	3276	3550	
0	29	84	43	75	40	38	65	59	60	27	27	43	65	72	45	74	52	87	72	13	71	76	67	70	80	64	15	54	62	62	40	76	74	66	69	53	56	9	77	38	58	58	29	67	65	60	69	35	20	45	36	61	74	76	71	58	44	58	57	23	50	77	59	44	68	26	18	57	64	32	62	67	84	78	20	62	72	77	28	53	39	60	68	36	67	72	55	63	50	63	64	16	65	47	41	63	59	32	71	53	
29	0	57	19	53	14	15	44	30	42	6	2	14	36	43	26	45	47	63	45	20	58	55	56	41	58	35	13	39	47	34	37	48	46	38	55	41	33	26	52	33	30	40	6	39	39	31	42	20	17	32	23	54	54	47	43	47	26	50	28	7	31	48	43	15	52	25	13	45	35	3	37	40	57	59	25	33	47	55	16	27	23	48	51	8	39	49	32	37	34	36	51	26	52	26	15	34	51	7	42	38	
84	57	0	41	24	54	46	31	37	37	61	57	42	22	25	42	28	62	20	12	71	50	26	54	26	26	32	70	44	44	23	63	10	12	19	44	50	30	78	12	60	41	38	60	18	21	27	15	52	65	49	53	61	31	19	40	52	44	57	33	60	39	13	42	44	41	65	66	49	34	53	24	48	5	35	71	33	18	23	58	31	48	50	37	53	17	23	31	20	43	42	47	74	48	40	54	25	58	52	29	44	
43	19	41	0	33	26	5	25	28	23	25	19	10	24	35	8	38	35	44	28	30	41	35	40	33	38	30	30	22	29	21	29	33	31	23	37	26	13	37	34	26	30	21	25	25	21	22	26	13	24	18	15	41	35	36	41	32	9	36	22	20	12	35	25	17	33	26	25	29	31	16	18	43	40	40	30	28	28	35	17	9	11	32	32	21	24	30	12	20	17	36	34	34	35	7	26	24	37	13	35	21	
75	53	24	33	0	57	39	10	47	16	59	53	41	31	41	29	45	40	13	19	61	25	2	30	41	5	44	63	24	21	30	44	27	28	26	20	29	19	67	12	43	51	18	58	28	16	35	21	40	55	32	39	38	6	37	55	29	30	34	41	54	25	31	20	46	17	51	57	26	47	50	17	61	19	11	58	44	9	2	47	27	35	27	13	53	24	4	21	21	26	54	24	62	24	28	57	34	35	46	44	24	
40	14	54	26	57	0	24	50	20	49	13	16	16	32	35	34	36	59	65	44	33	67	59	66	33	62	26	26	48	55	30	50	44	42	35	63	51	38	39	52	46	18	47	11	36	41	26	41	32	31	43	35	66	60	40	31	58	35	61	21	21	38	43	51	11	59	39	26	55	26	14	40	27	56	65	39	24	49	58	30	30	34	58	57	6	37	53	37	37	43	23	60	40	61	33	1	29	62	18	33	47	
38	15	46	5	39	24	0	29	30	27	21	14	11	28	39	11	42	35	50	34	25	44	40	42	37	44	33	24	24	32	25	27	38	37	28	40	27	19	31	39	24	32	25	21	31	26	26	31	9	19	18	12	41	40	40	43	34	11	37	25	15	16	40	28	17	37	22	19	31	34	12	24	44	46	44	25	31	34	40	12	15	10	34	36	18	29	35	17	25	19	38	37	28	38	11	24	28	38	8	39	23	
65	44	31	25	10	50	29	0	43	6	50	44	34	30	41	19	46	31	23	21	51	22	11	24	41	15	42	53	13	13	28	34	30	30	25	16	19	12	57	19	32	48	8	50	28	14	33	21	29	44	21	29	30	10	39	54	21	20	26	37	44	14	34	11	39	12	41	47	18	45	41	12	59	27	15	47	42	13	12	37	20	25	19	8	46	24	8	13	19	15	52	17	51	17	18	50	32	27	37	44	14	
59	30	37	28	47	20	30	43	0	45	32	32	19	16	14	36	15	63	52	30	50	65	49	65	12	51	5	44	48	53	16	57	26	24	21	59	53	32	56	39	54	5	44	30	20	31	11	27	40	46	46	42	68	52	20	13	58	37	63	6	37	38	24	49	15	55	51	43	55	5	28	31	15	40	57	54	3	38	47	41	24	39	57	52	23	23	43	32	25	44	8	58	56	59	34	20	13	64	30	12	47	
