10  50
46	25	11	94	33	61	76	93	24	38	75	74	48	43	67	43	7	84	52	92	85	66	84	84	74	32	32	78	44	59	41	57	41	90	4	31	26	13	87	68	54	50	18	35	100	80	95	1	30	46	
7	76	29	86	27	49	72	25	80	85	64	64	43	59	35	29	68	82	96	85	93	85	66	94	41	40	69	19	54	56	99	55	78	57	66	91	37	56	16	68	10	44	42	64	61	15	68	44	20	24	
33	25	80	20	60	91	1	42	20	90	79	23	98	77	86	87	57	15	30	81	2	100	37	34	62	27	13	90	72	66	89	88	73	57	95	49	28	92	71	47	60	100	74	17	6	8	73	74	7	75	
89	3	17	83	91	88	52	99	87	52	68	55	25	58	88	85	53	53	52	75	39	15	34	35	8	57	89	71	92	79	60	61	61	4	37	12	19	93	77	6	33	70	70	98	89	70	94	91	35	17	
5	49	11	59	31	59	14	66	4	17	14	15	100	45	58	72	32	8	83	86	45	50	68	20	81	11	59	14	44	34	87	29	50	47	5	44	77	12	93	69	1	26	25	47	54	75	61	93	60	19	
60	61	5	12	76	78	93	37	30	34	35	52	19	77	41	33	56	89	41	16	10	95	19	6	27	97	86	79	12	61	69	22	43	63	44	50	4	24	92	48	12	26	4	61	10	57	23	99	17	67	
32	67	96	76	86	93	38	37	4	61	22	70	100	24	41	91	93	2	66	42	52	45	29	38	27	56	2	64	30	64	53	1	100	42	47	47	25	50	90	92	55	4	67	19	84	57	79	96	21	83	
41	18	40	54	22	74	22	7	4	98	89	75	47	72	35	95	27	45	44	70	33	42	27	70	87	8	41	83	97	83	39	86	76	42	11	33	48	90	46	67	89	62	16	8	97	9	68	59	63	11	
47	73	29	18	48	99	90	42	83	93	50	10	98	82	80	6	12	66	80	93	100	62	97	62	17	67	15	97	70	44	49	91	25	7	60	7	88	7	49	29	13	3	10	89	90	22	31	7	81	65	
3	45	22	100	34	7	92	84	32	75	53	39	43	31	61	49	21	46	56	90	100	79	23	61	64	82	48	32	69	43	47	70	23	63	93	65	70	10	27	19	92	33	71	10	71	82	29	3	23	27	
111	567	1237	201	2409	1004	381	243	1095	492	119	429	690	1275	1445	350	844	545	1068	2119	100	1520	1388	375	444	87	613	2434	2310	108	2313	2371	524	1374	1605	727	265	1052	1957	958	2262	1645	195	815	796	115	1056	448	120	217	
0	80	58	62	40	99	49	33	33	40	44	53	26	79	39	31	36	58	48	18	73	77	68	33	27	42	71	42	58	19	49	60	60	74	31	60	50	65	84	58	26	70	69	52	44	21	35	25	25	79	36	
80	0	25	74	39	32	34	46	52	69	36	36	54	18	51	54	44	62	53	71	56	38	60	61	61	39	64	63	27	66	36	33	19	19	50	19	39	29	29	39	53	49	12	32	40	60	47	59	54	46	46	
58	25	0	51	21	41	25	25	28	44	14	31	36	21	26	30	25	39	29	47	39	28	41	36	36	24	45	38	2	42	11	34	7	16	26	9	14	33	29	17	31	32	13	24	29	37	23	35	32	34	22	
62	74	51	0	57	70	69	53	39	22	51	77	61	59	33	38	59	12	24	44	25	43	17	31	38	64	17	21	49	44	43	82	59	56	45	61	38	83	56	34	52	29	63	70	69	49	44	41	51	37	43	
40	39	21	57	0	62	12	8	20	41	8	20	15	41	24	22	5	47	33	35	53	47	52	30	27	6	57	38	22	30	18	25	20	37	14	20	22	29	50	31	14	47	29	14	12	22	14	24	16	53	14	
99	32	41	70	62	0	62	66	66	74	55	66	77	20	61	68	67	60	58	85	46	27	53	71	74	64	55	68	41	81	49	64	42	25	67	42	49	61	15	43	73	41	34	60	67	77	63	74	73	33	62	
49	34	25	69	12	62	0	19	33	54	17	7	22	42	36	34	14	58	45	46	62	53	62	43	39	7	67	50	27	41	27	13	20	38	27	19	32	17	52	39	25	55	28	3	5	33	26	36	27	59	26	
33	46	25	53	8	66	19	0	14	35	11	26	11	46	19	15	6	43	30	27	52	49	50	24	19	13	54	32	25	22	18	33	26	41	7	27	22	37	53	31	6	47	36	22	18	14	8	16	8	53	9	
33	52	28	39	20	66	33	14	0	21	18	40	22	48	7	2	20	30	18	19	42	44	39	10	8	26	43	18	27	15	17	46	33	43	6	34	17	49	52	25	13	38	41	35	32	12	6	7	12	47	7	
40	69	44	22	41	74	54	35	21	0	38	61	41	59	18	19	41	19	16	22	37	48	30	11	17	48	33	6	42	22	33	67	50	54	27	51	30	70	59	32	33	36	57	56	53	28	27	21	31	46	27	
44	36	14	51	8	55	17	11	18	38	0	25	21	35	19	20	12	40	27	35	45	39	45	27	26	13	49	33	14	30	10	30	16	30	14	16	14	32	42	23	17	39	25	19	19	24	12	24	18	45	11	
53	36	31	77	20	66	7	26	40	61	25	0	27	47	43	42	20	66	53	52	69	59	70	50	46	13	74	58	34	47	34	7	26	44	34	25	39	12	58	47	31	63	32	7	9	39	34	43	33	66	34	
26	54	36	61	15	77	22	11	22	41	21	27	0	57	28	22	10	52	39	26	63	60	60	30	24	16	64	40	36	22	30	34	36	52	16	36	33	39	64	42	8	58	45	25	18	14	19	20	10	65	20	
