10  150
77	8	32	70	89	91	87	23	11	1	89	28	17	46	84	11	96	17	61	58	87	56	76	100	45	13	93	58	7	2	24	90	84	11	10	2	18	70	35	69	49	24	18	25	41	18	66	73	83	51	29	68	39	96	55	21	53	37	82	91	83	39	51	100	75	87	93	44	38	14	69	25	54	53	8	100	57	36	43	48	37	75	67	55	91	40	11	40	77	85	89	88	6	20	91	35	9	84	63	78	23	31	84	28	41	67	51	97	57	51	88	44	54	18	8	50	78	5	17	65	20	68	11	88	81	55	41	24	23	16	2	82	72	47	31	55	4	7	44	52	59	31	25	11	12	77	86	72	64	26	
99	42	66	62	44	23	42	68	53	36	32	63	97	19	13	3	11	23	17	83	87	91	12	56	33	40	65	16	39	33	42	50	36	60	76	7	91	13	49	98	33	83	30	69	37	47	2	55	81	91	28	68	82	30	91	25	43	61	44	61	8	34	32	41	59	46	89	10	56	71	94	3	37	16	87	46	16	13	24	75	48	57	67	2	37	75	99	51	39	46	61	7	38	67	83	80	55	71	24	45	45	98	93	52	78	25	55	70	28	53	91	51	76	62	40	90	59	26	70	64	59	8	4	13	76	15	70	62	61	44	75	48	71	87	94	34	20	45	59	82	74	96	43	86	78	84	32	4	60	69	
62	8	95	98	40	3	73	52	98	99	70	15	17	25	47	23	69	50	79	47	6	91	54	62	49	99	23	45	5	79	58	84	65	44	89	10	13	67	82	42	100	16	26	75	100	43	89	79	22	18	27	46	80	69	74	58	7	25	32	6	100	18	69	41	94	48	40	78	47	63	60	39	38	58	26	56	57	39	18	21	82	73	86	96	43	57	43	86	40	15	80	69	38	89	16	100	94	11	96	77	43	12	67	89	99	80	21	31	93	12	57	3	8	65	33	92	35	57	72	36	2	33	93	77	14	25	22	11	37	40	61	22	79	100	65	27	1	58	17	12	96	30	33	72	88	57	99	70	74	41	
76	88	75	61	53	13	4	25	17	15	25	59	92	70	14	82	22	81	90	80	69	52	30	23	73	64	35	31	66	4	57	44	71	16	67	97	94	1	62	55	31	46	86	6	98	15	82	75	5	68	38	51	88	47	38	89	13	8	92	82	70	14	58	67	80	82	16	53	1	5	18	43	98	26	76	35	41	96	98	64	89	94	48	93	37	30	40	92	85	20	31	24	1	55	30	77	25	38	87	57	15	30	84	86	55	67	82	15	38	91	53	98	47	60	48	40	33	78	35	60	31	11	51	84	100	26	3	8	35	29	74	54	29	23	46	47	43	75	16	33	58	17	16	94	59	53	97	45	46	5	
100	88	91	78	78	4	64	66	88	57	39	89	100	4	90	68	71	51	5	43	20	89	21	34	37	31	7	54	80	76	98	70	89	35	11	11	69	43	40	54	70	89	71	43	13	80	96	95	2	91	88	56	63	99	4	42	40	58	76	34	11	15	65	68	36	28	38	92	7	77	31	10	14	32	67	6	92	74	1	69	62	27	42	91	43	97	35	80	31	85	52	52	33	60	77	39	53	56	25	91	4	94	91	94	65	82	66	85	43	94	9	99	51	82	19	14	84	30	95	29	91	92	29	60	16	27	15	60	28	78	25	71	98	2	28	8	44	100	11	77	100	59	79	35	48	45	75	81	43	61	
18	12	81	21	99	1	58	45	15	51	29	16	96	83	59	20	3	94	49	12	49	70	27	10	24	65	9	73	70	42	99	69	92	90	40	83	60	8	85	60	65	72	2	57	98	70	82	86	30	33	59	10	28	41	12	98	8	20	68	85	65	33	63	50	59	66	84	51	13	4	52	32	6	22	71	56	96	66	92	53	78	50	30	52	100	59	76	93	50	70	40	69	26	84	75	14	11	83	8	66	62	3	43	39	34	44	36	32	57	95	40	89	65	7	94	61	21	83	64	79	20	27	14	77	22	14	98	86	96	25	86	34	12	9	67	73	96	18	79	70	50	73	7	77	66	9	66	26	48	65	
52	56	43	43	59	26	25	34	29	8	13	17	67	28	75	19	64	42	93	67	58	21	49	4	1	17	8	2	34	1	43	43	44	41	96	10	23	1	8	45	90	39	17	25	82	83	63	18	100	70	79	54	8	100	29	85	60	24	69	70	67	6	71	51	69	65	10	61	32	49	49	37	32	49	14	54	38	4	92	83	72	96	61	83	45	89	71	3	48	29	84	39	11	28	99	8	87	75	69	72	88	86	31	93	33	28	62	50	21	59	81	81	3	74	99	97	60	37	57	34	57	78	38	78	91	18	99	29	86	34	9	54	73	91	36	86	100	81	75	1	93	82	53	69	43	76	7	81	24	56	
72	48	10	32	70	92	9	93	44	16	81	19	21	65	48	12	52	78	69	26	19	34	96	72	34	97	73	88	52	61	86	25	6	1	54	71	73	30	47	35	11	63	16	26	47	100	48	59	70	24	2	100	11	18	52	96	51	2	100	10	53	3	73	88	50	45	68	86	93	82	63	92	81	54	63	63	84	95	92	10	83	69	91	52	25	63	56	85	38	16	60	62	82	14	90	56	99	18	56	86	26	75	94	79	36	64	22	56	81	27	72	7	87	47	56	51	85	16	86	34	28	58	18	75	67	40	20	3	52	51	53	97	26	81	55	75	64	60	20	46	41	13	61	59	82	84	43	77	70	70	
96	7	59	40	65	99	84	70	25	72	9	66	19	58	98	9	41	26	53	96	15	88	19	12	9	40	72	97	30	30	11	54	18	31	74	62	21	98	68	32	43	69	76	73	45	24	98	11	21	41	97	21	89	56	23	23	45	89	61	93	19	22	93	41	63	100	15	18	36	51	3	96	92	66	59	76	49	67	39	78	46	97	92	72	56	37	17	86	75	12	60	70	42	82	52	41	19	74	31	90	84	54	28	70	68	1	70	67	76	75	84	44	43	37	35	76	56	34	14	79	84	80	80	15	60	56	80	9	52	76	72	50	72	19	33	7	44	79	22	30	1	49	50	81	18	68	30	54	59	67	
83	25	35	29	37	8	61	3	22	37	9	98	91	65	32	71	65	96	73	69	32	39	25	7	9	2	55	64	82	13	59	69	45	84	68	62	49	18	61	100	72	60	11	95	46	87	24	55	20	69	84	5	21	59	80	85	83	63	16	62	99	54	84	92	74	59	3	46	38	6	4	39	83	52	60	90	96	64	37	26	49	99	86	89	10	46	24	30	50	59	42	68	92	68	85	100	98	91	37	14	28	22	64	26	57	28	35	69	4	29	90	60	57	99	65	86	27	45	44	8	38	23	49	52	75	36	44	76	98	65	45	67	48	8	41	84	50	44	93	85	37	11	26	46	100	21	85	29	2	94	
3977	7469	2405	2552	2702	3730	5069	2189	5187	1183	502	252	6056	5032	2146	7107	4691	3931	5387	7244	5277	4326	4690	1948	1484	6535	6670	4544	6578	1048	4878	1481	7169	171	5008	574	5688	4665	6702	855	7458	2475	841	5334	5692	3503	275	542	6549	6349	6413	1801	6004	5291	4117	6135	5391	479	6563	3928	7164	402	4061	2995	3223	1962	2420	100	1673	4259	4863	2617	7499	4180	3856	5547	3013	84	771	4240	7493	3836	533	205	1082	5520	6639	5821	984	2847	929	5355	528	2342	566	4760	6976	7445	5243	986	405	4945	1570	3285	4842	2123	1581	4296	4564	6812	6639	3593	1059	2752	332	3827	3168	6164	3215	195	7467	2597	2409	2570	7301	6448	4966	6721	5559	4937	5686	6115	2547	6592	6523	5422	1109	744	4911	565	354	3359	6218	5645	5226	3174	7447	2161	932	5814	
0	75	25	25	45	86	69	32	49	61	61	69	73	85	69	76	68	85	65	94	77	79	78	57	66	28	48	73	60	72	72	76	44	63	70	60	12	37	44	44	66	68	56	64	68	49	53	53	81	68	87	72	16	71	47	68	62	51	57	33	75	74	17	46	57	76	81	68	61	44	38	65	64	33	51	84	65	61	21	42	73	71	68	17	28	55	57	41	37	53	79	46	37	91	73	19	78	54	58	48	53	58	78	55	82	17	63	49	70	35	16	70	48	72	44	67	73	57	71	49	47	95	47	70	44	51	27	53	33	79	35	40	69	19	3	8	87	30	88	48	68	62	60	71	26	68	43	63	31	66	17	
75	0	50	56	32	46	26	53	50	16	72	53	17	21	8	8	8	23	47	34	32	26	54	65	40	46	55	58	26	33	60	52	66	48	50	26	66	68	30	58	10	9	74	16	62	43	38	32	20	7	40	11	60	62	30	72	14	68	20	59	5	58	64	29	24	45	13	55	25	31	38	13	40	41	47	22	11	37	54	33	6	20	16	59	46	68	54	69	40	43	29	52	52	37	60	55	30	42	47	35	34	63	45	51	32	64	15	48	31	41	60	69	30	28	38	9	36	29	67	28	47	39	64	64	47	25	48	69	42	22	58	59	17	57	72	66	29	45	43	27	13	15	14	52	52	40	32	14	46	41	58	
25	50	0	18	20	68	44	23	38	37	58	57	50	62	45	52	43	62	51	72	57	57	64	51	50	3	39	62	35	53	62	62	42	50	56	35	19	38	20	38	40	44	55	41	59	35	36	34	58	42	68	46	13	62	25	63	38	48	33	29	50	63	20	21	32	60	57	57	40	19	12	40	47	8	39	61	39	43	6	16	47	46	45	13	3	52	47	41	17	38	58	36	27	71	63	6	57	39	45	29	34	52	61	44	61	20	39	37	51	10	10	63	23	51	25	41	54	32	63	26	35	74	44	62	32	26	9	51	8	56	29	35	44	13	22	17	66	9	69	23	42	37	35	58	14	51	18	38	14	49	8	
25	56	18	0	34	60	58	7	24	40	40	44	50	62	49	56	48	62	40	70	53	55	53	35	41	19	24	48	49	48	48	51	24	38	45	49	12	20	27	22	49	48	37	43	44	24	28	29	58	49	62	56	10	47	26	47	42	31	36	11	55	50	8	29	45	51	59	43	38	27	25	50	39	20	26	61	48	36	13	27	56	58	46	10	19	34	32	23	16	28	54	21	12	67	49	15	54	29	33	24	28	36	53	30	57	8	42	24	46	25	20	48	36	47	20	50	48	47	48	28	22	70	26	47	19	31	10	33	19	55	12	18	55	8	22	18	64	13	63	30	53	47	42	46	4	42	29	42	10	40	18	
45	32	20	34	0	63	24	35	43	23	66	58	38	48	30	37	27	50	51	60	49	47	63	59	47	17	47	63	15	47	64	61	54	51	56	15	39	52	11	48	22	29	65	28	63	38	35	30	46	26	60	26	33	65	19	70	23	58	22	42	34	64	39	10	12	57	42	58	33	10	8	21	45	13	42	48	21	41	26	7	29	26	33	32	17	61	51	54	21	39	49	43	37	61	65	26	49	40	46	28	32	59	58	48	52	39	26	41	44	10	29	69	3	43	27	23	49	13	68	19	39	64	54	65	37	17	23	60	14	45	42	45	24	31	42	37	54	20	62	13	23	17	19	58	29	48	5	24	24	47	28	
86	46	68	60	63	0	70	53	38	41	44	22	29	29	39	38	43	26	21	22	14	20	14	41	19	66	41	23	67	16	25	14	51	24	18	66	73	58	52	45	51	39	50	36	30	36	33	34	27	45	8	56	70	28	45	40	42	47	41	54	41	22	69	53	63	10	35	24	30	53	62	55	21	61	34	26	51	25	68	57	52	65	32	69	66	45	32	56	51	32	16	41	48	15	25	71	16	31	28	39	34	39	7	33	14	69	38	37	19	65	76	36	63	20	42	50	14	68	33	44	38	18	47	30	41	46	61	48	61	24	53	49	61	67	83	79	21	60	5	50	57	56	47	18	60	18	58	41	56	20	74	
69	26	44	58	24	70	0	58	63	30	86	72	41	47	30	34	26	49	65	60	56	50	75	79	60	41	67	78	9	55	79	73	76	66	69	9	63	75	32	69	18	31	86	34	79	56	52	46	46	24	65	15	57	81	37	88	29	79	33	65	31	78	63	30	13	67	39	74	43	31	32	14	58	38	60	48	19	55	50	31	20	6	37	56	41	81	69	77	44	57	54	64	59	63	80	50	54	57	63	46	48	78	67	66	57	63	33	60	52	34	53	86	21	50	47	19	58	12	84	36	59	65	75	82	57	32	47	81	39	47	64	67	9	56	66	61	55	44	68	30	13	15	24	72	53	60	28	29	48	60	52	
32	53	23	7	35	53	58	0	16	37	34	37	45	57	45	51	45	56	33	63	46	49	46	28	34	23	17	41	49	41	40	44	20	30	37	49	20	17	26	15	46	44	32	38	37	17	21	23	52	46	55	54	17	40	23	40	39	25	33	7	51	42	15	28	45	43	54	36	32	26	27	48	31	22	19	55	45	29	19	27	53	57	41	17	23	28	25	19	13	20	48	14	5	60	41	22	47	22	25	18	22	29	45	22	50	15	38	16	39	28	27	41	37	41	15	47	41	47	41	25	14	64	21	40	12	28	14	27	21	49	7	12	54	15	30	26	57	15	55	28	51	45	39	39	9	35	29	39	10	33	25	
49	50	38	24	43	38	63	16	0	35	23	20	38	48	41	46	43	47	17	52	34	38	29	16	19	37	5	24	55	28	24	27	17	14	21	55	36	21	32	9	47	40	24	34	21	6	12	18	44	44	41	55	34	24	25	26	37	17	31	16	47	25	31	34	50	28	48	19	25	33	38	50	17	34	4	46	46	16	35	35	52	60	35	34	37	18	9	20	22	8	36	3	11	47	25	38	35	9	9	16	16	15	30	6	38	31	35	2	27	40	43	26	45	30	16	47	27	54	25	26	3	51	14	24	6	30	29	19	33	40	14	11	57	32	47	43	46	29	41	32	53	48	39	22	25	21	37	37	24	18	41	
