10  150
85	27	63	70	41	91	85	17	100	6	84	37	50	38	15	44	69	40	12	29	64	97	43	47	23	34	17	77	51	73	16	80	98	3	100	41	55	60	82	15	28	70	5	59	52	66	10	76	68	19	51	55	23	100	25	24	13	15	77	10	33	23	60	14	43	87	94	100	32	62	14	9	73	72	52	90	60	82	30	62	17	18	25	98	68	29	78	52	65	59	98	12	53	25	53	93	75	44	75	78	100	35	90	95	70	28	96	47	45	91	86	95	58	34	66	86	43	79	36	49	55	68	1	45	48	90	81	83	25	4	78	99	17	34	72	10	34	24	8	39	11	14	41	11	12	30	10	36	17	63	
90	71	34	8	9	63	85	48	86	88	2	62	40	75	68	29	77	33	55	9	63	63	86	87	12	85	78	35	95	58	92	9	81	17	33	11	51	9	57	42	59	53	94	81	2	11	67	5	72	81	3	100	41	8	29	61	68	33	33	43	63	51	93	59	5	26	62	77	55	18	85	32	47	66	68	87	7	1	53	62	81	13	28	76	24	55	24	4	33	11	31	15	59	4	76	72	10	76	7	69	56	14	20	93	50	53	67	74	1	31	98	19	77	30	54	84	96	74	87	99	81	17	5	75	32	98	25	23	99	88	34	16	89	14	40	16	20	82	14	100	35	76	97	6	90	71	86	38	45	25	
59	45	42	89	68	16	33	4	51	1	26	22	85	14	95	23	50	7	62	60	9	88	60	2	78	71	1	17	6	14	62	61	10	56	98	5	8	93	17	84	94	14	98	79	83	23	16	39	86	89	35	38	29	29	34	67	94	79	44	90	75	57	42	23	39	61	85	85	93	30	39	90	22	80	78	2	27	71	98	50	9	98	51	4	33	78	15	19	27	8	7	52	31	75	82	44	73	7	91	88	68	15	63	65	31	39	78	73	94	48	90	32	10	90	76	88	55	56	66	95	87	53	31	6	92	44	82	48	65	55	57	15	57	1	50	43	45	42	67	14	40	12	43	55	8	32	26	61	6	49	
51	24	12	24	9	94	51	4	46	49	99	81	78	7	63	7	69	48	16	57	65	90	99	88	14	79	50	8	74	35	79	9	39	27	69	48	89	2	82	61	82	52	86	77	2	45	64	20	89	95	25	69	45	4	84	63	60	53	10	21	43	62	43	54	3	13	51	66	70	53	37	87	98	51	64	53	30	52	20	88	83	89	81	76	35	3	84	92	43	18	91	84	11	33	44	69	16	84	82	36	7	14	43	18	8	34	100	31	15	90	67	29	28	27	19	95	13	70	68	96	28	5	26	30	9	83	8	1	56	30	13	29	4	89	9	59	28	76	91	50	65	63	18	24	3	95	5	54	14	34	
81	59	82	37	72	6	21	85	38	65	5	33	22	35	22	26	20	77	77	44	59	66	41	16	66	22	91	71	32	2	22	59	49	34	76	25	18	74	82	54	16	42	47	67	15	58	74	11	40	7	78	97	55	50	55	33	83	34	77	22	20	99	77	54	75	38	83	74	79	12	84	44	2	78	68	94	29	18	25	72	10	48	55	83	60	86	74	40	16	40	50	8	19	23	72	68	38	52	82	76	98	16	70	52	33	83	60	69	26	49	94	78	50	67	39	41	81	78	18	2	93	83	2	77	6	68	51	87	99	27	52	16	48	94	34	13	26	37	15	36	98	3	53	38	59	94	60	1	54	42	
60	26	19	75	28	69	87	42	14	43	93	74	77	69	29	71	28	6	74	80	30	30	65	47	26	1	12	25	53	82	43	12	25	60	76	91	27	16	94	70	13	4	36	74	42	1	68	89	53	47	50	22	6	78	72	63	94	57	63	24	57	97	40	36	92	91	26	71	99	37	90	92	51	82	22	72	38	68	21	4	65	94	3	36	44	94	98	49	86	38	45	18	12	47	65	78	94	48	9	24	48	45	65	63	87	28	22	79	58	17	74	88	72	47	63	63	51	88	45	17	87	15	68	1	64	23	66	19	16	1	42	20	84	42	36	55	31	33	85	71	96	85	38	28	37	45	36	7	36	55	
44	98	35	99	22	31	58	9	21	54	97	58	20	99	15	21	48	55	49	29	39	90	53	1	54	29	74	68	7	40	11	86	58	36	21	45	72	34	46	79	34	94	27	71	17	64	57	65	78	65	57	91	90	44	29	84	90	8	52	37	38	98	92	57	73	91	88	45	63	1	81	95	37	65	52	30	86	84	25	50	26	3	27	31	22	6	31	42	44	1	92	13	71	83	96	40	5	40	34	33	19	87	21	14	92	11	69	67	56	95	40	40	23	4	80	4	96	14	67	76	40	58	68	98	24	63	46	94	100	74	8	84	41	13	24	79	87	89	29	55	35	96	25	89	28	17	95	6	54	75	
48	76	32	45	7	35	94	72	67	70	30	100	14	13	7	68	55	28	39	73	36	5	10	55	7	46	27	6	100	70	12	56	88	24	100	43	90	7	58	8	86	9	96	42	9	76	76	5	78	87	94	53	48	73	44	3	14	45	35	53	80	74	68	95	6	92	54	48	52	38	68	36	34	44	26	37	1	69	82	41	64	73	25	32	74	51	81	38	80	15	95	54	69	35	96	93	22	41	31	75	78	92	56	87	45	97	77	40	53	30	39	61	85	94	34	32	78	76	42	23	40	73	78	20	57	10	50	17	60	27	97	51	8	74	32	56	56	81	35	20	81	37	40	15	16	48	50	89	77	21	
24	85	32	29	83	80	87	96	58	99	47	91	46	21	37	30	83	5	9	1	13	64	55	7	53	18	36	25	30	55	41	4	4	21	99	80	37	76	53	34	32	38	14	68	99	43	9	47	76	61	46	51	51	71	95	100	27	52	27	3	62	96	91	80	39	90	86	19	96	67	5	1	56	97	94	85	6	93	25	52	54	17	14	17	21	59	78	15	87	63	73	55	58	97	4	48	60	17	41	23	44	28	44	18	98	6	23	55	46	63	36	11	40	32	62	73	18	60	30	94	39	63	63	39	61	55	9	45	79	93	15	66	91	49	24	46	99	61	40	86	24	57	49	34	34	29	44	86	69	21	
35	15	64	31	88	9	41	85	88	49	86	76	63	8	78	36	55	86	82	21	89	74	74	100	22	68	14	97	16	14	28	7	26	2	24	9	41	6	97	18	76	81	48	88	42	3	73	9	96	79	46	14	15	6	60	27	67	5	37	94	36	4	76	96	90	16	55	8	21	63	55	97	63	98	10	18	13	92	71	6	63	8	68	31	68	62	72	93	49	73	38	38	67	95	24	83	69	60	76	2	28	4	69	85	88	3	97	18	39	9	97	80	22	96	5	30	99	10	28	66	85	43	30	17	74	14	10	78	56	77	81	31	66	42	22	59	48	36	10	8	88	80	3	98	93	7	90	35	63	9	
5650	2377	3608	2070	258	6230	1974	6208	7443	630	7412	3850	3222	156	3027	6148	1966	774	6631	5874	2217	5472	2218	1379	5173	3284	3828	3389	2676	2523	1488	659	6662	6688	4611	5802	2025	4070	7060	835	6600	1081	7294	613	1000	6419	4665	1548	1438	3539	955	3976	1001	4817	2767	2232	356	1343	1666	4142	2374	6058	2206	3774	5379	4158	249	6432	3624	1032	4027	7376	7339	4015	382	896	1562	1547	3337	3181	5104	7010	5462	1698	7284	7294	6450	798	3405	2593	6420	1736	3472	7271	4256	4886	4126	4582	253	6435	6942	770	6126	2841	5988	7412	2050	5137	5457	664	246	1851	5159	6661	5783	6756	7235	4100	4283	3539	4246	1869	5645	5574	1976	5102	5231	5625	7321	4017	3410	3864	4783	4377	4491	795	971	2963	1831	1900	4151	1427	4279	2566	3343	6584	6408	86	295	6225	
0	62	69	44	68	59	66	69	66	49	75	81	69	70	97	72	35	52	63	22	77	52	55	55	80	62	29	33	61	25	72	94	88	69	73	77	40	27	26	76	48	33	59	65	79	55	76	72	69	12	61	61	59	52	50	32	55	76	61	58	86	66	66	34	61	53	39	84	64	33	54	86	36	43	53	82	66	49	67	30	50	57	35	19	34	73	50	60	80	61	47	57	72	39	44	63	54	47	72	80	76	23	60	62	19	31	58	27	75	56	57	53	52	71	78	41	46	54	97	36	67	31	51	35	65	23	53	81	41	32	37	51	33	77	43	93	27	28	66	53	69	75	91	14	62	68	81	53	39	51	78	
62	0	14	19	6	47	36	63	9	17	47	39	62	25	47	11	37	53	63	41	33	18	41	8	38	2	37	55	25	37	10	42	45	65	44	43	22	41	56	19	23	39	8	6	24	27	32	47	66	49	3	68	5	19	11	47	17	15	21	21	44	10	5	32	36	13	22	35	40	30	20	43	53	31	25	50	17	39	53	55	22	18	28	50	52	16	48	15	19	1	39	48	48	27	24	28	27	32	21	37	35	39	29	23	43	50	44	48	33	44	36	12	35	70	17	22	54	17	48	29	12	32	38	48	26	43	64	41	59	35	55	21	54	35	34	46	51	34	21	23	19	13	40	47	65	14	41	40	49	11	30	
69	14	0	30	12	61	50	77	21	30	61	51	76	38	56	18	49	66	77	47	45	17	55	20	50	12	47	68	39	44	15	50	56	79	58	56	32	51	67	28	37	51	10	18	33	41	44	61	80	56	17	82	19	33	21	59	14	19	35	35	55	3	9	36	50	26	31	45	54	40	17	54	66	44	39	63	30	53	67	67	36	32	33	60	64	26	61	9	24	14	53	62	61	38	37	42	41	46	32	49	48	46	43	37	50	62	58	59	46	58	50	16	49	84	21	28	67	15	58	40	24	42	52	60	40	53	78	53	72	46	68	19	67	48	47	56	62	40	34	37	31	16	50	54	79	26	53	54	62	22	41	
44	19	30	0	25	36	32	52	21	6	44	42	51	29	55	28	18	38	50	26	36	20	29	11	41	20	18	37	22	20	28	52	49	54	41	42	4	22	37	32	10	20	20	21	35	19	35	42	55	32	17	54	15	11	8	29	22	32	20	17	47	26	24	21	29	9	7	42	33	11	24	47	35	15	16	49	22	25	44	36	11	15	16	31	34	28	34	25	35	18	25	36	42	8	7	25	18	18	29	40	37	22	24	22	25	32	34	29	36	32	27	16	24	58	34	13	38	21	56	10	23	13	26	30	25	24	49	43	42	16	38	22	36	37	18	52	32	20	24	15	25	31	49	30	51	24	43	28	32	8	36	
68	6	12	25	0	50	38	66	9	23	49	38	65	25	44	6	43	57	66	47	32	22	44	14	37	6	43	61	28	43	4	38	43	68	46	43	28	47	62	16	28	45	11	6	21	31	31	49	69	56	8	72	10	24	18	53	21	9	24	24	42	10	4	38	38	18	28	33	43	36	24	41	59	36	29	50	18	43	55	61	27	21	34	56	57	14	52	17	13	7	44	51	49	33	30	31	30	37	19	36	35	45	31	25	49	56	48	54	33	47	40	17	39	73	11	28	58	21	46	35	11	38	42	53	28	49	68	41	65	41	61	25	60	35	39	44	57	41	22	27	19	7	38	54	68	13	41	43	54	17	28	
59	47	61	36	50	0	15	16	41	32	17	30	15	29	48	49	27	10	16	53	30	56	6	41	29	49	34	29	22	47	51	48	36	18	17	22	38	34	35	44	26	27	53	44	42	19	30	14	19	52	43	22	42	28	43	26	58	52	26	26	34	58	52	55	12	35	42	39	10	37	60	34	25	22	22	24	33	12	8	32	26	29	50	39	26	42	9	59	51	46	13	2	13	31	29	20	20	18	36	30	27	48	19	25	48	29	2	31	28	4	10	51	12	22	52	49	16	57	46	33	40	38	10	24	24	37	22	29	26	32	26	59	29	28	20	42	32	50	30	24	34	53	43	51	18	39	29	8	20	40	35	
66	36	50	32	38	15	0	28	29	26	12	17	26	15	34	36	31	25	30	54	15	50	13	33	15	39	37	40	11	48	38	34	23	30	9	11	35	39	45	29	22	32	43	32	28	13	15	10	31	56	33	37	32	21	36	35	50	38	15	16	21	47	41	53	4	27	39	24	5	37	53	21	36	23	16	17	20	17	17	42	21	19	48	46	36	28	21	50	37	36	19	17	11	29	26	8	14	18	22	16	12	49	8	13	51	38	13	39	13	14	9	44	13	35	38	45	30	50	33	33	27	38	15	33	10	42	37	16	39	34	38	52	39	13	22	29	41	50	17	17	20	40	29	55	32	26	16	13	31	33	20	
69	63	77	52	66	16	28	0	57	48	24	40	2	43	56	64	40	17	6	66	41	73	23	58	39	65	47	36	38	61	67	58	44	2	25	31	54	47	43	58	42	40	69	60	56	36	42	21	3	64	60	13	58	44	59	37	74	67	42	42	42	74	68	70	27	51	58	50	23	52	76	43	32	38	38	29	48	27	11	39	43	45	65	50	34	56	20	76	65	62	27	16	20	46	45	35	36	34	51	40	38	61	34	41	61	38	19	42	39	20	26	68	28	6	67	64	22	74	54	48	55	52	26	34	39	50	19	38	29	46	32	75	36	39	35	50	41	64	45	40	49	69	53	64	9	54	38	24	30	57	47	
66	9	21	21	9	41	29	57	0	17	39	30	56	17	38	8	37	48	57	46	24	26	36	12	29	11	38	55	19	41	9	33	36	59	36	34	25	42	56	11	22	39	17	3	15	22	23	40	60	53	6	63	7	17	17	47	26	12	15	15	35	18	12	39	29	12	27	26	33	33	29	34	52	30	21	42	9	35	46	55	20	13	34	51	51	8	44	24	13	9	36	43	40	27	24	21	22	29	12	28	27	43	22	16	47	50	39	48	25	38	31	20	31	64	13	29	50	26	40	30	3	35	34	47	19	45	60	32	57	36	54	29	54	26	32	37	51	40	13	19	10	12	32	52	60	5	32	35	47	14	21	
