10  100
55	45	53	60	15	75	2	97	46	54	46	40	48	3	5	22	80	8	95	37	93	72	73	59	68	77	70	13	39	75	28	20	42	93	6	47	94	70	69	2	25	17	27	70	67	18	45	64	30	56	75	68	69	87	46	52	64	48	57	41	24	17	5	98	43	12	3	32	95	52	12	72	26	58	41	15	16	28	43	5	56	55	71	42	42	25	96	71	12	69	70	61	16	90	44	26	81	61	96	84	
33	5	2	20	36	44	7	34	34	39	2	64	31	8	98	38	4	43	82	61	99	3	45	93	79	20	87	3	81	86	63	91	73	55	88	24	44	33	75	7	15	100	4	21	32	9	100	50	97	34	42	35	18	4	45	73	33	77	55	97	72	28	12	54	36	67	96	31	40	76	23	26	4	99	6	27	39	44	50	86	17	37	93	70	60	17	61	52	49	70	44	36	85	17	80	89	94	48	32	48	
20	12	56	100	98	67	45	94	36	85	46	74	13	28	28	8	22	76	12	96	53	49	32	19	56	72	30	32	73	46	78	53	83	70	6	54	50	72	38	2	9	100	17	52	88	24	20	58	5	8	47	88	23	3	72	7	23	5	54	29	52	48	97	85	30	74	37	27	65	26	78	96	48	45	19	78	98	83	19	94	10	30	40	26	91	63	97	29	26	17	74	45	64	83	27	53	65	33	38	76	
1	80	35	87	46	66	36	23	51	5	53	55	45	47	97	22	41	1	17	78	10	100	36	61	93	21	85	28	95	51	27	71	67	24	59	52	97	1	81	76	10	30	29	47	17	58	47	6	10	30	21	13	23	38	18	71	78	71	68	49	32	21	49	99	30	93	78	32	2	78	94	40	88	36	31	41	40	51	53	23	89	1	76	58	14	3	24	87	10	82	49	19	88	26	79	64	6	59	98	35	
62	16	45	34	55	45	23	74	29	5	2	34	22	8	26	6	38	60	87	36	35	48	80	8	82	41	19	83	65	35	3	34	83	25	29	92	31	18	45	47	1	90	9	13	7	86	94	11	51	63	67	59	49	98	92	50	33	29	99	90	31	77	54	69	72	3	72	64	90	58	16	28	80	65	21	54	93	8	82	95	14	59	55	16	5	6	91	47	64	48	79	34	81	78	92	43	42	43	27	18	
61	6	34	51	89	82	9	62	83	91	69	46	88	82	66	80	5	84	65	65	1	43	44	82	45	75	35	27	7	25	75	33	24	46	74	14	56	82	74	62	34	90	11	16	41	59	46	39	8	86	78	35	75	50	10	12	5	43	80	57	84	21	25	7	12	2	89	83	12	98	45	91	56	1	46	24	41	8	69	100	22	6	72	54	17	97	18	22	97	100	100	34	94	94	15	52	13	38	11	88	
92	50	78	4	10	62	85	55	62	37	36	81	13	79	68	87	63	2	42	23	11	3	50	24	62	96	10	98	66	60	50	25	33	54	60	69	14	50	21	58	77	43	76	21	95	80	65	61	52	74	79	44	90	50	59	62	14	73	4	88	64	13	93	55	75	13	2	74	34	84	24	48	67	17	48	70	39	25	40	72	26	12	56	27	27	80	36	44	81	57	18	81	54	83	6	5	61	21	48	19	
95	23	41	7	13	37	37	95	69	71	47	79	30	6	30	31	73	71	69	36	96	74	4	54	35	98	34	68	38	64	65	19	70	66	99	82	99	74	57	81	58	15	20	7	12	36	83	30	29	45	23	65	95	40	38	96	59	25	98	3	57	17	51	9	88	54	3	84	14	89	50	25	37	95	70	48	23	73	28	15	49	62	40	28	17	61	26	14	33	72	100	33	68	48	33	35	31	68	33	92	
50	33	87	42	88	90	86	59	18	79	4	91	41	22	43	86	7	33	5	31	14	89	17	49	30	12	63	60	32	29	52	49	99	50	66	61	46	19	36	63	55	7	79	80	67	67	30	64	9	45	34	83	15	64	5	6	100	58	25	65	80	99	96	65	60	71	13	29	100	42	66	46	93	100	49	19	41	81	80	55	73	75	6	25	100	27	1	24	41	24	28	44	15	81	84	14	33	20	83	6	
90	58	99	64	97	90	38	59	29	86	48	16	49	91	39	25	88	51	15	90	19	39	10	7	31	18	10	36	21	11	59	69	12	10	37	36	34	3	98	70	54	45	69	70	95	52	79	68	49	45	41	57	2	22	38	80	76	95	47	39	32	49	51	10	14	78	60	45	74	53	10	35	87	64	54	7	68	10	2	54	9	62	45	41	61	84	5	6	48	35	46	93	75	29	99	39	95	86	27	44	
4468	2298	4128	2661	2774	4327	4620	4046	1453	187	550	4933	2253	4667	3811	1370	3534	1284	1795	1993	122	293	1819	1799	3203	1903	3475	3848	577	4717	3619	2418	2879	3863	2622	2019	1998	4941	2732	637	2153	3221	1804	1740	4325	3721	2982	3180	525	1891	3961	2797	2189	548	1267	3515	739	2560	2910	3255	3421	496	650	1990	2856	1743	4175	1340	3620	1389	4265	4304	3880	787	1875	404	950	3887	4896	3267	2963	168	789	2139	1647	4846	4879	3269	2273	1831	4389	2882	1400	3683	1959	3278	3536	4719	3482	2920	
0	68	31	53	59	56	49	7	58	82	13	60	12	8	66	64	13	77	39	52	40	65	43	66	48	20	78	16	30	64	50	54	96	67	32	31	60	86	47	34	47	37	45	33	41	66	55	61	51	40	27	36	28	63	38	53	63	59	68	29	30	63	61	47	16	62	65	21	28	61	61	23	48	91	51	42	81	63	78	65	33	89	34	70	68	76	77	62	63	49	50	60	49	75	73	30	67	33	47	65	17	
68	0	45	22	20	25	54	60	58	27	59	40	57	59	64	12	55	31	52	18	51	40	40	20	19	49	24	61	51	49	18	13	41	38	46	40	8	40	21	53	20	55	35	58	44	8	48	14	35	60	42	32	60	6	41	25	14	23	6	38	50	55	60	21	61	65	40	56	40	7	53	44	38	34	52	45	40	11	45	51	53	27	34	6	41	16	12	46	8	22	21	7	23	21	13	39	10	37	27	22	58	
31	45	0	41	30	45	21	26	30	52	19	28	20	26	39	37	24	46	13	36	13	33	11	52	29	25	48	18	6	33	31	33	66	36	1	7	38	55	27	10	25	14	13	14	10	46	25	44	19	19	25	15	15	39	6	42	35	29	48	21	5	34	34	32	18	36	33	12	23	40	32	18	16	61	23	11	49	45	47	34	9	60	17	45	36	49	51	31	38	34	35	39	37	45	54	25	48	28	18	34	15	
53	22	41	0	32	5	58	46	65	48	49	50	45	45	73	29	40	51	53	6	52	52	42	13	13	33	45	51	46	60	12	15	63	52	42	34	17	61	15	51	19	54	38	55	46	16	55	9	42	59	26	25	55	23	40	3	31	35	19	25	46	64	68	9	51	72	52	49	25	15	62	31	43	56	58	46	59	12	62	61	50	50	24	28	55	38	34	56	25	6	5	17	4	42	21	23	16	20	30	38	49	
59	20	30	32	0	37	35	53	38	22	48	19	47	52	44	8	48	19	35	26	33	20	22	37	21	44	19	48	35	29	21	17	37	19	31	28	18	30	20	36	16	38	18	41	27	26	28	29	16	42	39	23	44	14	25	35	6	2	26	34	34	35	40	26	48	45	20	42	37	20	33	37	19	31	32	27	27	27	29	31	36	30	27	17	22	18	22	26	12	28	28	18	31	15	33	37	29	37	12	6	45	
56	25	45	5	37	0	63	49	70	52	52	55	48	48	78	33	43	55	57	11	56	57	47	11	18	36	49	55	51	65	17	19	67	57	47	38	21	65	20	55	24	59	43	60	50	18	60	11	47	64	29	30	59	27	45	3	35	40	21	28	50	69	73	14	55	77	57	53	28	19	67	34	48	60	63	51	63	14	66	66	55	53	29	31	59	41	37	61	29	11	10	21	8	46	21	26	17	23	35	42	52	
49	54	21	58	35	63	0	46	9	50	35	19	39	46	18	43	45	41	10	53	9	23	16	68	45	46	48	33	20	17	46	46	60	27	20	28	50	47	43	15	39	11	20	16	13	59	9	59	18	11	46	34	21	48	18	60	41	32	59	42	20	14	13	49	33	14	23	27	45	52	13	40	16	57	3	12	41	58	35	17	16	60	37	52	26	52	56	17	46	52	53	51	55	46	67	47	61	49	28	36	31	
7	60	26	46	53	49	46	0	55	75	11	55	7	1	64	57	6	71	36	45	37	59	38	59	41	13	72	14	26	60	43	47	90	62	27	25	52	81	39	31	40	35	39	31	36	58	51	54	45	38	20	30	26	56	33	46	56	53	61	22	26	59	59	40	14	60	59	19	21	53	58	16	43	84	48	37	76	56	73	61	30	82	26	63	63	70	70	58	56	41	42	53	42	68	65	23	60	26	41	58	15	
58	58	30	65	38	70	9	55	0	50	44	19	48	55	9	46	54	40	19	59	18	22	23	73	51	55	48	41	29	13	53	52	58	26	29	36	55	44	49	24	46	20	26	25	21	63	10	65	23	18	55	42	30	52	26	67	44	35	64	50	29	7	4	56	41	7	22	36	53	57	7	49	21	56	7	20	38	64	31	12	25	60	45	55	24	53	58	15	50	59	59	55	62	46	71	55	66	57	34	37	40	
