5  50
44	42	32	89	42	55	34	3	57	18	93	58	35	4	12	56	17	12	81	19	5	81	93	62	9	57	29	58	18	6	59	42	49	61	68	38	25	10	68	56	52	85	75	48	12	78	36	57	73	42	
83	63	19	97	80	53	1	4	62	17	17	24	23	97	17	26	51	94	49	61	66	69	22	71	64	20	34	42	18	90	14	67	48	81	34	42	92	33	43	55	12	40	80	84	58	57	15	67	14	81	
67	69	66	49	67	3	9	50	1	18	26	77	1	32	65	23	23	18	50	60	82	99	37	77	81	93	65	46	97	43	6	74	74	75	73	7	78	32	77	64	57	100	92	43	84	10	43	94	2	3	
43	97	54	53	12	32	31	37	9	90	10	40	93	5	7	98	58	59	35	40	48	44	84	66	16	16	5	100	3	49	26	55	22	11	84	61	24	63	85	81	23	18	90	74	56	55	42	32	55	22	
12	36	22	22	7	67	63	26	95	32	86	98	93	10	6	72	91	98	80	80	37	67	4	64	65	88	90	62	94	54	66	17	70	58	9	86	90	37	63	9	78	63	44	3	40	81	80	50	82	65	
2469	1149	562	428	424	1541	1340	1296	248	369	580	421	1467	1676	1563	1774	967	1906	976	2099	327	51	1668	1948	1206	2016	1087	1488	2309	597	1404	2275	485	1916	369	693	2146	1276	1562	1615	969	1328	625	1201	1623	2488	845	1722	1347	2123	
0	76	85	55	61	48	67	65	74	57	29	50	53	69	73	67	52	70	64	42	86	79	80	60	57	45	42	60	45	51	55	11	75	41	29	65	54	48	30	56	65	60	69	46	52	94	68	56	72	20	16	
76	0	19	21	44	29	13	11	7	58	58	26	22	76	56	10	39	58	15	62	39	12	49	58	19	42	39	24	36	59	22	66	40	35	51	24	27	36	46	35	12	49	23	33	24	32	11	31	29	55	60	
85	19	0	34	38	43	32	23	26	53	62	35	34	69	46	28	38	49	22	61	23	7	35	52	33	44	54	41	40	56	36	76	28	46	64	21	44	52	57	33	22	43	42	48	36	13	18	49	20	65	69	
55	21	34	0	36	9	14	11	20	47	39	8	2	67	52	13	26	52	12	47	46	26	49	48	3	26	20	15	19	46	4	44	40	13	30	22	13	20	25	25	11	40	23	14	2	46	16	19	31	34	38	
61	44	38	36	0	43	48	36	48	15	33	29	34	32	15	44	12	15	30	25	26	36	18	14	39	18	51	51	22	18	41	56	15	38	53	20	50	54	43	11	34	5	58	47	37	40	32	56	18	47	47	
48	29	43	9	43	0	18	20	26	51	37	13	10	71	58	19	31	58	22	48	55	36	57	53	10	29	10	13	22	49	7	37	49	8	21	31	8	11	18	31	21	46	23	5	7	55	25	14	40	27	32	
67	13	32	14	48	18	0	12	8	60	53	22	16	79	62	4	39	63	18	61	50	25	57	61	11	40	27	10	33	60	12	56	48	26	39	29	14	23	37	37	13	52	11	21	16	45	18	17	37	46	51	
65	11	23	11	36	20	12	0	13	49	47	15	12	68	50	8	29	51	5	52	38	15	44	49	10	31	31	20	25	49	13	55	35	25	41	17	21	29	36	26	1	40	23	25	14	35	6	27	25	45	49	
74	7	26	20	48	26	8	13	0	62	59	27	22	81	62	7	42	63	18	65	46	19	55	62	17	44	35	18	37	62	19	64	46	33	48	29	22	31	44	39	14	53	16	29	22	39	16	26	35	54	58	
57	58	53	47	15	51	60	49	62	0	28	39	45	19	17	57	20	13	43	15	39	50	28	3	50	22	57	62	29	5	51	54	28	45	55	34	59	61	45	22	47	10	70	55	47	54	46	65	33	47	46	
29	58	62	39	33	37	53	47	59	28	0	32	37	43	44	52	25	41	43	15	58	56	51	31	42	18	38	50	22	23	41	26	47	29	31	41	46	44	23	29	46	31	60	39	37	69	48	50	45	20	18	
50	26	35	8	29	13	22	15	27	39	32	0	5	59	45	20	19	45	13	39	42	28	44	41	11	18	23	22	11	38	12	41	36	12	29	18	20	24	21	18	14	33	31	18	7	46	18	26	27	30	34	
53	22	34	2	34	10	16	12	22	45	37	5	0	65	50	15	24	50	12	44	45	27	48	46	5	24	20	17	17	44	6	43	39	12	29	21	15	21	23	23	12	38	25	15	3	46	16	21	30	33	37	
69	76	69	67	32	71	79	68	81	19	43	59	65	0	24	76	40	20	62	27	51	68	37	18	70	42	76	82	48	21	71	68	41	64	73	52	79	81	63	42	67	27	90	75	67	68	65	85	49	63	61	
73	56	46	52	15	58	62	50	62	17	44	45	50	24	0	58	27	4	44	32	27	46	13	14	54	33	67	67	37	23	56	69	18	54	68	33	65	69	58	26	48	14	73	63	53	44	45	72	27	61	61	
67	10	28	13	44	19	4	8	7	57	52	20	15	76	58	0	36	60	14	58	46	21	53	58	10	37	29	13	31	57	12	56	44	26	41	25	16	25	37	34	10	49	15	22	15	41	13	21	33	46	51	
52	39	38	26	12	31	39	29	42	20	25	19	24	40	27	36	0	26	24	24	34	34	29	21	29	7	39	41	10	20	31	45	23	26	41	17	39	42	31	4	27	14	49	36	27	44	27	45	20	36	37	
70	58	49	52	15	58	63	51	63	13	41	45	50	20	4	60	26	0	45	28	31	49	17	10	55	31	66	67	37	19	57	66	21	53	66	34	65	69	56	26	50	12	74	63	53	48	47	72	29	59	58	
64	15	22	12	30	22	18	5	18	43	43	13	12	62	44	14	24	45	0	47	34	14	39	44	13	27	33	24	21	44	16	54	30	24	42	11	25	32	35	21	4	35	29	27	15	33	4	31	19	44	47	
42	62	61	47	25	48	61	52	65	15	15	39	44	27	32	58	24	28	47	0	52	58	42	18	50	20	51	60	27	9	50	41	40	40	46	41	56	56	37	28	50	22	69	51	46	66	51	62	42	36	33	
86	39	23	46	26	55	50	38	46	39	58	42	45	51	27	46	34	31	34	52	0	27	14	37	47	41	65	58	41	44	50	79	11	54	71	24	59	66	62	30	37	30	61	60	48	17	32	65	15	69	71	
