10  200
56	61	8	86	25	60	35	10	98	98	54	39	17	52	78	40	93	89	62	38	36	85	1	34	45	78	33	91	26	12	79	57	84	91	33	74	47	7	43	72	61	62	12	69	43	45	28	90	95	76	86	24	83	98	87	30	94	15	83	16	53	48	66	93	30	31	48	36	16	1	44	50	84	14	10	77	38	25	30	37	47	87	18	41	70	92	28	70	84	7	32	57	96	41	63	68	68	79	81	12	41	42	66	88	66	82	81	89	46	87	27	75	94	10	20	29	1	80	10	23	35	23	95	93	45	47	20	49	15	13	27	43	20	56	51	80	44	77	24	37	100	53	80	49	23	11	18	33	71	3	32	11	4	12	53	4	80	53	6	61	26	87	45	74	45	99	59	76	98	85	3	52	27	72	63	60	60	35	7	97	65	31	13	9	92	99	53	77	71	74	3	78	99	34	62	53	95	55	64	77	
48	71	46	73	42	23	68	60	73	3	43	73	58	61	84	45	39	89	7	98	79	50	10	30	73	67	68	32	42	35	57	37	55	79	50	37	50	11	100	54	70	16	52	13	17	19	93	1	25	64	93	60	56	53	41	100	25	73	20	65	46	79	42	66	20	30	74	89	49	72	82	1	1	52	22	72	99	59	3	11	72	85	56	57	44	80	27	22	76	21	42	10	61	54	41	23	84	24	45	73	27	67	51	13	55	68	10	11	52	63	94	62	43	90	3	85	75	59	12	84	84	57	20	27	30	58	91	23	31	38	56	39	62	86	62	55	61	98	36	92	13	41	61	97	40	96	10	45	74	43	59	29	50	4	9	81	86	13	45	34	83	29	64	39	22	50	82	45	91	55	87	78	13	31	13	7	6	98	18	42	53	16	43	50	15	64	28	37	53	72	71	75	3	29	91	28	66	4	97	54	
56	31	14	40	70	99	77	42	26	69	32	81	19	89	57	97	61	16	62	66	47	17	53	21	97	51	28	64	45	23	6	7	7	94	36	49	95	40	95	99	23	59	24	73	66	99	9	68	10	20	62	42	72	54	90	97	9	86	28	9	100	11	26	80	38	91	37	80	89	77	23	34	64	99	31	31	80	16	24	20	25	11	43	40	25	21	96	85	24	1	12	27	62	98	88	5	82	49	64	9	42	59	35	51	55	95	57	71	38	33	39	58	10	4	89	40	93	83	4	16	69	43	66	86	52	44	39	66	12	69	33	19	38	67	19	11	41	33	69	11	7	74	10	44	8	91	45	25	53	32	59	77	12	36	40	57	83	37	42	98	44	34	24	94	48	7	79	27	9	76	3	75	45	90	8	89	5	43	26	80	73	90	23	7	58	84	52	14	58	92	75	93	31	4	83	20	36	13	35	63	
89	67	58	88	100	62	18	62	26	9	10	94	12	5	73	98	56	66	85	34	72	52	32	93	70	16	22	88	56	50	22	39	47	24	99	79	12	97	43	82	36	15	42	58	18	55	4	96	96	43	86	97	8	89	23	94	98	86	17	92	52	9	92	28	94	47	58	79	9	31	100	21	44	66	30	69	32	46	23	100	5	50	70	87	41	4	73	46	90	9	12	27	60	9	10	53	78	11	31	23	14	27	22	5	95	47	52	24	84	10	55	60	55	3	16	89	38	24	22	51	66	56	15	95	6	97	60	93	90	71	81	50	35	79	57	13	78	17	48	24	96	10	40	82	56	95	70	94	54	5	28	64	82	78	99	97	5	50	39	80	61	58	35	99	76	5	70	78	21	16	25	74	79	35	35	24	59	98	42	94	36	33	62	96	39	3	6	40	66	70	60	98	62	83	87	17	28	56	41	85	
94	62	56	81	35	3	9	97	55	62	8	85	22	19	12	7	74	38	39	33	85	91	53	85	6	35	96	50	74	6	65	72	6	51	79	56	57	61	51	64	78	13	10	66	40	3	82	12	69	67	70	88	51	72	62	31	44	81	88	48	88	60	53	31	8	56	96	13	30	81	62	44	100	58	57	38	9	55	90	79	45	54	36	20	42	2	49	81	72	65	52	65	33	53	33	6	91	29	79	69	27	68	61	7	35	81	21	8	38	71	71	30	61	39	38	49	30	96	88	31	22	10	44	59	64	43	47	96	86	100	62	44	13	50	81	75	37	43	42	84	27	77	75	39	22	42	45	94	72	100	71	32	69	18	87	88	28	20	52	50	66	77	45	60	44	87	73	27	2	85	23	76	67	24	68	33	68	59	90	82	21	85	6	86	28	67	68	16	58	2	22	73	43	46	94	45	66	64	1	92	
64	25	35	1	39	95	32	94	84	65	71	40	18	53	16	50	56	16	40	10	83	34	47	23	72	72	42	27	15	98	46	52	100	59	14	74	15	99	63	54	93	16	54	99	95	32	39	34	49	99	20	37	20	88	32	9	46	98	86	40	19	31	4	44	28	63	61	17	58	73	75	1	59	41	69	93	75	79	29	100	44	30	94	71	76	67	96	95	100	44	90	18	96	33	87	57	3	88	43	55	20	83	95	74	89	50	11	59	70	80	56	64	19	1	11	87	49	100	77	98	10	8	81	2	54	4	23	33	25	66	93	13	46	22	68	67	27	32	43	38	85	47	5	95	91	81	87	65	29	45	26	86	91	68	54	31	93	72	55	68	32	5	9	23	69	13	53	26	59	52	91	74	14	23	78	15	21	19	3	84	96	87	10	84	1	78	69	53	3	91	41	10	4	93	55	18	16	4	25	50	
14	55	49	12	43	75	90	99	8	41	5	31	20	41	12	66	36	72	52	14	64	45	57	61	59	94	61	33	100	75	76	91	58	62	74	3	48	3	75	75	92	51	6	94	61	48	32	62	34	62	95	66	47	46	91	76	60	52	20	10	30	31	12	56	99	75	91	99	94	31	80	24	53	31	84	63	72	80	83	54	75	35	53	64	14	34	51	62	7	88	96	89	2	6	54	3	87	70	90	57	39	14	68	82	15	42	82	33	95	34	95	78	77	61	49	65	17	76	57	82	42	2	13	18	2	64	42	44	11	5	25	35	30	33	19	35	37	23	10	2	62	37	14	21	99	83	72	30	100	69	45	48	47	72	64	45	10	95	27	43	1	15	18	95	6	99	28	24	24	89	42	69	97	43	1	25	43	27	75	22	96	36	70	28	45	52	6	22	94	16	78	19	28	13	55	4	96	50	4	44	
19	37	19	39	14	36	33	85	50	95	78	8	28	30	98	43	1	78	63	4	14	76	82	44	4	89	88	30	19	51	74	42	5	38	47	17	17	25	2	48	100	65	65	59	13	32	15	66	18	62	23	51	19	49	37	40	79	12	36	43	86	98	80	16	8	44	97	15	3	51	16	16	17	97	88	48	56	49	18	25	42	92	42	22	51	38	60	87	47	30	81	20	97	14	78	22	93	85	8	45	57	80	98	43	63	26	61	51	52	19	23	97	57	38	38	83	40	74	81	14	41	67	73	37	44	48	42	64	65	67	81	23	55	7	89	35	42	67	69	47	89	6	61	18	91	47	99	2	8	17	49	5	35	29	26	76	8	79	60	3	71	76	86	69	65	56	44	53	98	12	56	19	43	3	79	72	10	42	75	49	68	54	26	98	43	95	20	21	63	16	36	51	98	76	56	4	45	78	31	11	
16	33	38	52	83	31	38	99	21	26	84	98	23	100	90	81	20	25	3	59	72	92	90	74	74	9	92	55	43	53	38	74	21	77	92	36	68	39	15	92	72	80	7	26	67	99	35	98	63	59	84	81	88	71	58	91	67	93	59	50	98	89	67	63	79	72	64	62	46	5	4	95	53	63	94	14	85	24	70	46	7	10	41	79	57	44	90	73	87	28	88	21	40	21	35	51	97	22	62	25	57	34	14	7	93	13	58	45	50	73	22	73	29	74	18	51	13	31	53	47	82	89	76	2	89	14	74	62	23	12	63	24	33	60	69	80	61	43	79	5	30	76	30	83	48	23	22	96	82	79	29	89	44	31	84	32	57	59	35	77	43	1	7	60	94	44	9	19	68	48	1	84	80	88	52	30	21	7	28	17	81	65	16	33	3	86	42	52	44	77	80	28	87	30	3	37	52	75	90	81	
65	98	37	75	46	93	59	23	47	54	74	21	17	91	27	61	30	64	43	6	44	16	90	99	24	16	21	63	8	72	84	78	44	45	61	73	68	4	40	25	66	71	68	15	87	89	93	12	38	53	45	41	38	53	60	29	63	54	100	48	57	81	76	74	38	14	16	77	72	61	96	50	57	43	78	13	80	21	57	76	79	22	74	8	100	92	2	9	55	19	45	7	82	77	70	86	19	12	10	89	78	34	48	67	42	32	43	30	74	74	79	97	48	14	20	61	95	66	41	85	92	62	24	55	57	60	84	85	2	22	16	16	94	19	30	95	82	80	64	84	40	64	37	73	77	53	39	57	77	36	22	54	4	13	72	14	47	62	52	94	40	8	72	64	22	40	93	11	78	5	8	97	37	36	21	53	42	39	53	54	92	91	1	67	64	80	90	6	8	41	23	90	29	8	84	45	51	51	1	41	
7370	464	1021	9320	1586	6235	3859	4042	5705	5173	4898	1708	7426	4763	5267	2821	8482	4975	4453	5737	8438	8332	6186	207	388	4183	2174	7452	6259	3368	3689	6574	5227	5432	6833	167	1859	4410	1308	9186	7909	4897	8025	1142	5226	5174	6586	9401	2068	8653	6681	9797	1500	513	4991	1407	4094	536	2050	6972	2956	9625	9715	1957	3726	794	4792	5188	7672	992	8220	1741	475	6576	6549	644	4241	7634	4575	7564	6464	3323	5477	6056	2591	4779	8296	6156	5725	7257	8158	5147	1374	7703	9507	8831	9285	9591	7862	7877	1378	1649	129	7841	7001	1612	8848	7417	5251	2340	1278	3620	5228	990	7123	8016	3549	8296	7336	3426	1045	9683	7267	4361	6804	4128	5886	1320	2509	2936	5687	1987	4204	4896	3876	9151	5371	9084	9932	9074	8103	2191	292	9164	5866	1528	4525	9584	5232	1029	4854	7379	9764	927	2624	7307	3698	8220	3227	8591	7850	9470	4392	1485	6591	2097	8057	2573	7367	6090	1386	3488	1760	2982	6771	1275	9974	2637	7075	4983	7564	5592	5149	7610	5881	1779	4009	7041	5430	2247	7460	5389	4050	5901	6681	746	7996	7315	2819	247	
0	70	56	10	78	70	24	70	19	28	74	49	68	79	54	75	65	80	10	90	84	62	53	68	30	49	83	40	39	73	62	80	69	72	44	32	25	18	51	14	69	47	46	82	49	86	80	66	61	79	37	67	8	67	31	80	24	36	47	43	76	32	56	16	28	76	30	59	45	19	29	81	57	2	63	87	17	36	35	73	36	57	60	44	41	17	54	75	67	59	52	39	37	83	45	33	5	7	24	38	51	96	80	76	71	60	74	64	73	80	61	76	88	42	62	71	36	74	68	82	50	20	61	78	33	9	71	65	32	8	35	57	52	69	42	22	34	25	32	79	75	9	83	94	70	46	65	55	41	33	39	21	43	27	50	55	74	67	64	76	11	7	29	27	76	67	78	9	73	77	51	71	56	60	75	30	75	36	47	50	47	18	17	64	59	45	59	56	46	63	45	44	81	33	71	82	66	84	47	40	60	
70	0	14	59	17	47	48	16	51	42	9	59	2	12	26	51	16	31	60	40	40	38	59	29	51	37	41	49	32	27	9	12	25	20	26	37	44	51	32	59	8	24	27	26	24	25	45	19	58	42	34	19	63	55	44	23	47	37	36	27	26	56	49	54	41	48	56	59	31	51	56	39	24	67	46	32	60	36	62	4	56	18	16	55	50	62	23	46	3	34	31	57	37	38	28	39	65	62	49	57	18	40	13	37	16	26	10	11	3	17	26	43	37	40	50	30	39	27	8	33	23	52	30	40	39	65	27	46	39	62	34	15	42	17	62	48	39	47	43	32	25	61	22	39	4	25	12	28	29	50	37	58	27	46	41	15	24	32	27	26	60	63	44	62	31	70	45	64	5	7	18	30	60	49	7	41	49	40	35	21	22	54	62	26	46	37	32	28	33	13	36	28	24	56	14	27	22	18	61	30	22	
56	14	0	45	28	48	33	24	37	28	18	53	12	26	15	54	13	40	46	50	48	38	54	32	40	32	48	41	21	34	10	27	22	21	13	23	30	37	27	46	14	14	13	36	15	37	50	15	55	48	20	25	49	55	33	33	35	26	30	12	34	46	45	39	27	51	45	56	17	37	45	46	22	53	45	42	48	25	52	17	47	8	9	48	42	50	12	49	12	33	20	49	22	46	18	24	51	48	37	49	6	51	27	42	18	26	19	15	18	29	27	47	47	32	49	34	24	34	13	42	15	39	30	46	28	52	24	46	27	48	20	11	38	24	55	34	24	32	32	40	33	48	34	50	16	10	11	25	17	40	27	47	16	32	36	8	32	35	29	34	45	49	33	51	38	67	50	51	17	22	8	35	56	47	19	26	52	25	29	7	8	39	50	20	44	30	31	26	26	16	29	18	34	46	23	37	26	32	54	15	14	
10	59	45	0	68	62	15	60	10	18	64	44	58	69	45	68	55	70	3	81	75	54	48	59	23	40	74	33	29	64	51	70	60	62	34	22	16	8	41	8	59	37	37	72	39	76	71	56	55	71	27	57	5	60	22	70	15	27	38	33	66	27	49	6	18	68	25	54	36	9	24	72	48	7	55	77	13	26	31	63	31	47	50	39	34	13	45	66	56	50	43	34	28	73	35	24	5	3	15	33	41	86	69	67	61	50	64	53	63	70	52	67	79	34	55	61	27	64	58	73	39	11	51	69	23	8	62	57	22	3	25	47	44	59	37	12	25	16	22	70	65	3	73	85	60	36	55	46	31	26	30	16	33	18	41	45	65	57	55	66	4	4	20	23	66	62	70	8	63	67	41	62	51	53	65	21	67	27	38	40	37	9	13	55	51	36	50	47	37	52	35	34	71	28	61	72	56	74	42	30	51	
78	17	28	68	0	36	59	8	58	50	24	56	19	8	42	39	33	16	68	23	24	30	54	18	53	35	25	49	39	14	18	9	42	37	35	47	55	59	31	66	25	31	42	9	29	8	31	36	51	28	46	12	70	46	48	6	54	42	36	39	11	57	43	63	51	35	57	53	46	59	58	24	22	75	38	15	65	41	62	18	56	34	33	53	49	67	39	33	18	28	48	56	50	23	33	51	73	70	55	56	28	23	6	24	32	22	25	15	15	3	21	30	20	40	42	18	52	13	25	17	28	58	24	26	45	72	43	37	45	70	45	21	38	9	61	56	52	58	47	17	10	69	5	22	13	38	29	25	36	51	40	63	34	58	38	24	10	22	20	11	69	71	49	64	17	62	31	71	19	13	28	18	54	41	21	52	37	53	35	35	34	64	67	43	39	37	27	25	34	15	37	33	7	57	7	10	15	8	58	42	39	
70	47	48	62	36	0	62	31	52	49	56	27	48	44	63	6	60	23	60	27	20	10	23	18	39	23	18	30	40	21	41	45	70	66	44	51	57	55	24	55	55	38	57	30	35	37	11	63	17	13	55	27	61	10	40	32	47	38	25	50	25	38	14	59	54	6	40	19	61	54	41	18	25	67	7	32	53	39	40	50	35	56	57	28	29	54	60	5	46	15	67	33	60	20	35	58	65	63	47	34	43	36	42	14	63	21	58	36	48	39	21	9	28	28	9	18	62	22	54	25	35	50	18	13	41	61	72	4	43	62	51	37	17	30	35	52	60	61	40	22	26	61	37	35	43	52	56	23	41	36	34	49	39	63	20	40	26	14	19	25	65	63	42	46	19	27	10	61	52	48	42	17	22	10	54	58	5	63	26	52	47	63	54	68	10	27	17	22	28	34	28	36	32	38	33	30	24	44	30	52	63	
24	48	33	15	59	62	0	52	14	13	51	50	46	59	30	68	42	65	18	76	71	52	53	54	28	39	70	37	23	58	41	60	45	48	24	12	5	11	38	21	46	29	23	65	31	68	69	42	59	68	13	51	20	63	23	63	17	24	37	21	60	34	51	9	8	67	32	58	21	12	31	68	42	22	56	71	25	23	40	51	38	34	37	44	38	26	30	65	45	48	28	41	13	69	29	9	20	18	19	40	31	80	60	63	48	45	51	44	52	61	47	65	73	34	57	57	12	59	46	67	32	17	48	66	21	24	47	58	19	18	14	38	45	51	46	12	10	1	23	64	59	18	65	78	49	23	42	42	23	31	28	26	25	3	42	35	58	54	50	60	13	19	21	33	61	68	68	23	51	56	31	57	56	55	52	7	67	12	36	27	26	6	26	40	53	35	47	43	34	44	34	28	64	35	52	66	50	65	49	18	36	
70	16	24	60	8	31	52	0	50	42	25	48	17	14	39	35	31	16	59	26	24	23	46	12	45	27	25	40	31	11	14	15	41	37	28	40	47	51	22	57	25	23	36	13	21	16	29	34	44	25	40	4	62	40	40	10	45	33	27	32	10	48	35	55	44	31	49	46	41	50	49	23	13	67	31	19	57	33	53	19	47	31	30	45	41	59	36	29	16	20	44	48	44	22	24	44	65	62	46	48	22	28	13	21	33	14	27	9	16	11	13	26	23	32	35	13	46	10	24	18	20	50	16	24	37	64	43	30	37	61	38	14	30	1	53	48	45	51	39	16	9	61	13	26	12	32	27	17	29	43	31	54	26	51	30	18	8	16	12	10	61	63	41	55	15	56	28	63	21	17	21	14	47	35	23	45	33	47	26	30	27	56	59	41	32	29	19	17	25	8	28	25	11	48	2	13	7	16	50	36	36	
19	51	37	10	58	52	14	50	0	9	56	37	49	60	39	58	49	60	9	71	65	44	40	49	15	30	64	25	19	54	42	61	54	56	25	15	11	3	31	9	51	27	31	62	29	66	61	50	47	61	21	48	12	52	12	60	5	17	28	26	56	20	40	7	12	58	18	46	31	2	17	62	38	17	46	67	11	16	26	54	24	41	44	31	26	13	39	57	48	40	38	27	23	63	25	19	14	12	6	26	32	76	60	57	55	40	57	44	54	61	42	57	69	24	46	51	23	54	50	63	30	3	41	59	13	14	56	48	12	11	18	38	35	49	32	3	21	14	13	60	55	10	64	75	50	29	48	36	22	18	20	12	24	16	32	36	55	48	45	56	12	12	10	19	56	55	60	13	55	58	32	52	43	44	57	16	58	24	28	33	29	12	13	49	42	26	40	37	27	43	25	25	61	21	51	62	46	65	35	24	45	
