5  150
57	59	93	49	15	28	70	10	37	44	20	61	83	69	48	63	21	19	24	14	76	100	22	54	90	60	37	25	97	60	40	29	14	27	59	78	55	22	61	73	58	67	26	100	51	61	58	93	34	42	56	44	10	26	84	9	28	58	44	92	92	33	10	59	83	10	25	62	55	67	13	18	48	42	4	35	83	93	39	26	84	19	39	91	78	87	15	31	40	5	93	55	14	73	37	47	87	65	47	63	51	76	9	17	14	71	76	31	15	86	55	97	89	18	86	44	40	36	82	45	79	66	15	56	68	88	17	30	39	78	95	97	21	41	99	46	55	82	78	3	22	39	34	45	57	41	24	46	92	3	
18	78	88	36	52	86	1	68	13	48	42	61	52	34	84	33	99	84	60	34	60	21	20	30	72	13	88	14	96	91	74	99	20	60	2	36	66	92	98	77	51	46	92	57	22	94	98	98	89	12	9	13	91	9	66	12	28	46	72	92	61	29	65	10	53	24	46	16	29	74	86	60	25	69	74	33	20	53	64	64	16	15	71	32	54	41	57	20	27	90	89	60	93	61	84	100	47	6	36	53	35	83	33	38	91	67	63	88	78	40	22	34	93	81	8	34	47	48	31	64	61	98	10	28	83	41	94	14	95	48	77	56	88	26	47	14	75	93	25	48	44	36	52	90	98	2	72	89	85	10	
67	34	86	25	97	37	36	79	93	73	60	90	68	56	12	60	77	64	67	3	19	66	83	74	75	94	73	71	4	95	98	64	83	97	26	27	3	54	73	34	26	75	68	79	94	18	43	99	13	45	21	56	91	25	72	44	55	84	29	85	38	79	30	98	40	99	68	66	69	75	32	22	73	100	10	63	35	31	36	7	85	92	58	15	80	34	7	85	94	76	40	47	96	95	44	53	37	63	66	5	31	25	65	9	58	2	44	96	59	15	59	2	63	18	65	44	14	31	99	91	35	66	47	58	94	26	16	24	17	92	39	11	12	56	40	15	45	16	93	31	25	15	96	55	58	14	95	13	14	84	
72	10	63	26	55	26	36	83	38	58	60	66	73	54	28	48	41	16	38	53	47	28	84	8	49	90	23	49	64	92	90	86	69	42	1	7	37	61	16	5	19	58	89	42	18	7	82	9	67	36	81	5	60	48	77	95	32	86	51	69	57	57	42	60	47	39	15	39	30	76	22	60	82	76	67	58	89	47	73	77	34	56	62	38	52	56	33	9	78	72	74	2	22	86	61	57	79	9	12	29	36	87	29	41	66	20	97	26	70	53	86	16	72	9	5	100	8	18	77	8	33	32	66	48	74	59	31	55	53	10	37	62	24	12	5	73	26	50	24	40	8	7	99	20	27	80	77	15	81	6	
19	80	61	4	42	92	94	60	23	62	74	56	77	3	29	75	8	8	34	79	32	71	15	96	79	8	62	10	87	85	87	95	63	40	38	77	57	91	27	77	100	13	61	12	62	92	51	2	86	24	74	75	47	67	70	8	86	30	54	90	81	92	9	60	4	33	60	94	7	84	84	100	18	70	50	96	57	50	54	20	78	29	49	56	34	55	18	35	69	64	96	66	49	94	94	82	24	29	37	51	28	87	44	23	19	26	91	82	74	75	69	61	15	60	76	96	1	40	69	71	67	15	97	36	21	29	58	45	100	29	92	99	96	94	49	42	40	99	51	94	61	42	95	61	15	81	89	20	95	5	
7345	1225	833	1203	6056	3946	4854	861	5933	2599	7195	4603	5041	2871	2306	5708	507	4252	502	2785	1008	734	699	506	6862	4232	6782	6175	2642	613	253	921	3531	5273	1679	2185	6641	1500	6935	2585	261	3068	5250	6117	1470	1936	6640	6396	6854	5269	2591	1237	5580	4581	3642	7479	6640	6728	3246	6443	5960	6813	4089	7446	1685	2905	952	3301	5673	7161	4156	5223	3039	4223	5101	5574	1525	5217	5213	3718	3288	6640	2351	3022	3660	2480	3837	2513	5924	411	4855	2992	194	4134	1393	6397	7209	2132	6280	5884	1015	6848	3359	5015	5056	5754	2094	3899	4290	2418	965	5614	5108	1593	7062	3070	4870	4686	2188	7112	1677	3716	2879	1521	7361	2890	346	4899	591	3749	2238	5914	6597	5346	6962	4021	1992	131	5777	4115	2563	2105	7317	3493	2694	5941	948	5858	5092	3058	
0	30	51	30	55	74	24	69	67	54	40	67	48	54	54	19	72	59	66	41	25	46	48	80	60	54	19	72	64	67	56	41	16	75	43	22	31	65	40	56	82	84	57	27	60	60	9	86	41	75	75	61	86	8	47	86	74	34	46	31	72	31	49	69	86	45	33	41	68	57	5	19	62	41	71	27	47	15	64	41	67	33	75	85	40	42	71	55	57	21	63	65	74	38	40	84	57	48	28	14	56	90	61	58	92	68	56	61	58	65	34	55	77	62	85	71	50	33	68	71	39	63	44	50	70	49	79	78	26	70	81	92	61	56	56	50	6	38	94	55	28	82	51	54	69	99	65	72	51	83	28	
30	0	21	14	27	51	11	38	45	23	26	38	31	31	36	23	45	28	44	20	6	21	18	51	40	26	17	41	34	37	30	24	17	47	12	17	5	45	29	26	52	53	35	9	33	30	25	56	31	46	45	38	57	22	20	55	49	18	16	20	49	14	21	40	58	16	24	10	37	28	25	12	35	32	44	4	19	23	35	11	40	10	45	54	14	31	46	25	26	12	34	42	43	11	15	54	26	17	2	24	29	61	43	30	62	38	26	33	32	37	5	27	48	35	55	53	28	24	51	44	30	36	25	20	50	27	48	47	17	53	51	62	37	35	25	31	24	13	65	27	2	53	22	24	43	68	34	44	22	52	8	
51	21	0	32	21	34	32	19	30	9	28	17	26	18	28	38	26	17	28	19	27	12	4	30	29	8	38	22	19	15	14	24	36	25	11	38	20	33	32	18	31	32	38	25	14	12	45	35	33	35	32	22	35	43	9	36	31	24	14	28	32	24	5	30	36	5	31	10	18	6	46	32	29	35	36	24	20	40	14	10	20	20	34	35	12	33	28	17	7	30	13	42	23	13	13	33	15	10	23	42	26	39	32	23	41	25	17	26	30	29	19	8	26	16	34	42	19	31	41	25	34	30	21	2	36	34	27	28	30	42	33	41	36	24	11	25	45	24	43	8	23	31	5	6	37	47	13	23	17	34	27	
30	14	32	0	27	65	7	45	59	30	40	50	46	45	51	31	58	32	58	35	10	35	28	62	55	39	11	47	38	47	44	38	24	58	21	8	19	60	43	29	61	62	27	22	46	37	29	67	45	47	47	52	68	22	34	61	63	32	21	33	63	28	34	40	69	29	37	23	44	38	25	19	32	46	41	15	19	30	47	25	52	25	46	60	28	46	60	29	35	21	46	35	51	25	29	64	31	24	14	30	26	71	57	30	71	40	29	32	28	36	14	40	57	48	64	68	43	37	66	57	44	34	40	31	64	19	57	54	29	68	55	71	31	50	31	46	25	10	74	40	14	64	35	32	39	76	44	55	24	57	6	
55	27	21	27	0	55	31	21	51	13	47	34	47	40	50	50	44	8	49	38	30	33	19	44	50	29	37	23	12	29	36	43	44	41	17	35	30	54	51	4	39	39	17	36	34	16	52	47	52	20	20	44	48	46	30	35	51	40	11	44	52	38	26	13	50	23	47	22	21	23	50	39	8	54	17	31	8	50	32	24	38	33	19	34	29	52	48	5	18	39	31	20	28	27	30	43	8	12	29	51	4	50	54	3	47	13	5	6	8	10	22	30	37	36	42	64	41	47	63	43	52	9	42	19	57	16	34	29	43	64	28	47	15	46	12	46	49	17	51	30	29	45	26	16	16	52	25	38	5	30	26	
74	51	34	65	55	0	62	40	7	42	34	21	26	20	20	55	12	48	7	33	57	30	38	22	14	26	67	41	47	27	21	33	58	18	44	68	47	10	36	51	32	34	72	48	20	39	65	27	36	60	56	13	26	67	31	46	5	39	49	42	2	43	31	58	24	36	41	42	39	31	70	56	61	37	65	52	54	59	23	40	17	42	60	47	37	35	6	49	36	53	23	75	36	40	36	29	47	45	52	60	59	30	15	55	38	53	50	57	63	59	51	25	28	18	32	15	24	41	16	12	38	61	29	36	7	68	34	42	47	16	50	38	69	17	42	24	68	57	37	25	52	23	30	38	67	44	31	20	51	50	59	
24	11	32	7	31	62	0	47	56	32	34	49	41	42	46	24	56	35	55	30	5	32	28	62	51	37	6	50	41	47	41	33	16	57	21	6	15	56	37	32	62	63	34	16	44	38	22	67	38	52	51	49	67	15	31	64	60	26	23	26	60	22	32	45	68	27	31	21	46	38	18	12	38	39	47	10	23	22	46	22	51	20	51	63	25	39	57	32	36	14	45	42	53	22	26	65	34	26	10	23	32	71	53	34	72	44	33	37	34	41	13	38	58	46	65	63	39	31	62	55	37	39	35	30	61	26	58	56	22	64	58	72	38	46	33	41	18	14	75	38	10	63	33	33	45	78	44	55	28	60	5	
69	38	19	45	21	40	47	0	39	14	47	18	43	32	43	58	28	13	37	38	43	31	21	24	41	23	53	3	9	12	27	43	55	23	26	52	38	43	51	17	18	18	38	44	23	8	63	26	52	20	16	33	27	60	28	17	35	43	24	48	38	43	24	19	29	25	50	28	1	15	64	50	24	54	25	42	26	59	18	29	23	39	19	16	32	52	33	17	12	49	17	38	7	32	32	22	14	21	40	61	25	29	45	20	26	13	16	21	28	20	34	22	16	24	21	52	36	50	52	27	53	23	40	19	45	37	13	9	49	53	14	26	33	38	13	41	63	34	30	23	40	24	23	14	28	31	9	20	21	15	42	
67	45	30	59	51	7	56	39	0	38	27	21	18	14	13	48	14	45	2	26	51	24	34	26	7	22	61	41	45	26	16	26	51	21	39	62	41	5	29	48	35	37	68	41	17	37	58	31	29	60	56	7	30	60	25	48	9	32	44	35	6	36	26	57	28	31	34	36	38	28	63	50	59	30	63	46	50	52	21	34	16	36	59	49	31	28	8	46	33	47	22	72	37	34	30	33	44	41	46	53	56	34	8	52	42	51	47	55	60	57	45	21	30	15	36	13	17	34	13	14	31	58	22	32	5	64	36	43	40	13	51	42	66	10	40	17	61	52	41	21	46	27	26	35	65	48	30	21	47	51	53	
