5  200
100	97	58	62	19	5	46	65	12	5	15	99	32	57	11	13	14	46	40	49	15	90	19	83	59	28	78	54	3	9	40	24	26	58	98	56	49	21	40	60	73	61	24	80	66	19	49	86	63	11	42	35	31	66	93	70	47	80	61	23	50	100	88	75	12	96	37	66	87	48	97	84	91	9	64	38	57	52	50	44	35	80	20	18	73	8	21	24	46	76	85	51	71	22	80	80	79	73	9	17	82	68	93	35	97	83	61	23	74	70	93	73	93	83	17	1	60	90	13	43	82	63	33	14	57	29	80	75	38	83	63	88	19	43	68	16	10	45	54	42	29	68	24	64	96	74	88	38	49	62	43	30	71	16	3	46	38	54	14	3	89	45	63	13	29	12	30	30	45	84	98	51	73	16	54	8	89	38	5	39	40	52	49	91	20	40	9	30	86	7	77	7	27	8	88	75	80	93	52	85	
1	19	66	63	97	65	59	2	10	88	56	66	72	66	38	36	26	66	79	3	13	77	28	34	32	49	35	13	82	81	70	91	74	96	44	40	35	41	80	44	87	64	45	33	26	90	81	77	79	55	59	57	72	30	91	36	79	71	14	19	85	50	89	63	46	88	34	100	58	51	27	37	39	35	90	8	21	85	13	28	57	95	8	36	57	11	57	65	32	9	52	38	81	51	79	18	91	98	56	15	81	78	71	86	75	98	26	13	19	94	37	9	30	2	3	36	1	43	83	79	46	21	92	67	1	16	73	74	74	56	42	7	58	84	52	99	96	77	3	22	23	36	21	41	57	20	36	7	79	28	89	38	65	99	91	57	18	52	74	56	52	22	42	53	84	11	74	87	92	25	87	63	74	6	99	49	90	22	14	54	6	44	64	4	27	58	24	12	44	45	47	90	70	80	21	82	95	75	8	66	
44	25	59	16	57	82	68	60	70	10	58	31	38	49	59	43	57	44	79	90	33	60	24	6	64	47	60	79	66	73	88	53	25	84	17	14	94	15	95	6	29	11	9	50	71	78	94	25	72	30	62	100	79	39	2	35	62	65	55	78	15	81	18	68	96	41	73	46	51	38	9	21	90	82	20	71	44	46	53	23	81	18	93	6	16	2	44	13	83	5	18	70	99	50	63	35	11	62	56	50	32	61	7	42	66	10	61	12	32	43	86	12	82	37	8	25	21	49	80	80	34	67	77	95	16	11	56	83	14	38	10	19	84	71	49	9	61	6	18	40	56	39	8	69	64	46	59	25	10	57	4	77	15	77	75	51	5	73	96	40	38	94	94	1	92	34	63	66	70	13	90	79	74	83	100	78	6	29	13	31	38	80	76	49	16	91	70	85	45	24	46	41	10	78	83	94	83	94	42	59	
77	99	96	2	85	100	10	23	80	2	53	18	3	52	20	45	18	93	38	99	56	28	36	21	45	68	68	50	26	73	44	39	59	62	67	39	30	96	48	92	46	6	79	15	44	83	29	15	90	93	67	47	99	29	61	21	48	71	57	76	28	73	93	57	82	29	50	70	89	51	94	77	55	10	4	3	39	64	60	15	96	33	65	39	74	48	82	82	18	21	70	30	38	70	79	71	3	52	11	31	85	27	90	71	50	15	58	19	6	61	34	1	88	79	51	34	24	85	25	51	41	81	45	24	46	22	57	38	69	15	27	8	79	63	47	71	64	46	87	51	6	21	40	34	8	29	64	48	31	17	82	77	95	40	37	23	82	64	48	22	20	26	93	43	74	74	38	79	20	57	52	40	39	66	32	79	90	5	55	46	19	100	12	12	50	18	13	45	17	8	40	88	84	24	20	30	13	56	5	98	
33	32	30	81	46	100	29	1	59	60	94	51	50	68	36	11	65	62	59	60	61	45	82	3	80	75	34	14	81	82	53	35	6	82	13	22	9	2	16	72	29	75	62	34	29	33	44	32	89	46	74	95	67	45	95	41	19	75	76	97	2	3	54	100	36	45	9	63	50	30	44	64	6	59	61	24	2	85	91	37	64	73	75	25	27	54	60	75	1	45	4	32	41	48	46	5	7	88	41	59	32	20	28	53	85	47	6	100	53	93	97	90	21	75	93	82	76	98	28	83	18	36	91	25	5	24	30	67	98	7	50	16	59	87	52	20	54	4	25	94	9	3	47	59	81	11	75	49	85	79	13	47	53	27	25	36	39	17	77	5	74	26	90	96	74	23	61	45	91	25	68	93	37	39	93	15	57	68	84	64	71	81	94	50	77	25	9	77	31	91	20	41	95	95	31	11	63	99	70	16	
6163	2797	9337	3596	4403	437	5155	3225	5258	6212	9781	1483	8768	6211	1852	7967	5332	6500	6491	1417	881	8615	5900	172	780	9324	5992	2826	5039	6316	5634	2128	2667	6403	8131	1546	7812	7923	608	8685	6117	3695	1139	4625	3173	6063	9718	2681	3725	1066	2716	6580	4037	2447	5943	1473	5185	3057	7828	6687	328	4339	6559	5200	3435	1043	2433	7628	2856	2355	416	5995	6722	6389	3314	5418	3866	9223	839	8391	7239	5244	4642	485	3514	266	5240	1219	5723	4137	398	9993	2744	4403	758	404	2484	7157	3070	1799	2402	7320	5962	3447	4589	4336	8867	8772	8559	5150	9326	4859	9423	1068	8951	5535	4249	9644	3465	2882	4418	8978	6889	5371	7041	4829	5706	7459	2849	8179	2523	9102	3461	4423	5257	9644	6250	327	1959	4981	9050	1027	6163	2009	2896	3223	3924	9615	5273	6123	6819	293	2359	6846	2291	684	2065	1763	5605	6592	6630	291	4779	165	7085	2949	2793	3646	7353	9904	8111	9528	1183	1862	8672	125	9193	9293	9251	5894	9659	2875	8133	7497	9657	9705	2951	9084	608	9072	1137	8193	5046	2378	5429	653	8416	53	9592	4630	
0	43	63	68	71	64	71	22	77	65	69	51	25	36	28	51	65	51	24	49	66	82	61	81	27	60	45	26	58	58	70	62	54	42	65	49	30	62	57	48	48	49	62	69	70	66	70	71	82	91	42	52	44	71	70	43	16	62	85	69	76	45	54	82	75	71	67	47	79	46	49	57	84	56	83	65	79	69	31	56	32	68	41	31	61	52	35	63	55	55	28	50	71	42	51	71	50	45	47	42	75	40	68	48	92	42	21	38	21	41	59	83	58	24	4	40	75	79	74	66	69	46	89	58	65	40	66	66	66	42	65	62	36	28	27	56	65	70	47	31	52	35	33	52	81	82	85	72	46	14	66	62	18	42	43	69	73	52	44	47	27	91	38	28	34	55	71	76	53	66	49	53	64	25	65	49	79	26	83	61	55	60	70	74	43	78	24	52	81	69	57	31	48	55	15	23	62	32	42	53	60	
43	0	24	25	28	21	35	21	50	56	59	29	24	26	16	35	52	21	22	45	54	49	56	48	23	47	42	16	19	28	34	19	13	34	28	19	15	18	39	5	8	7	35	39	26	28	47	42	49	50	1	9	19	60	62	15	34	23	42	29	50	20	47	43	34	51	50	21	45	35	10	14	43	48	48	56	44	27	31	25	26	26	13	34	20	36	17	28	34	21	17	41	31	13	15	28	45	31	27	6	43	16	49	6	52	7	35	32	22	24	24	45	48	34	38	7	32	47	31	25	49	23	51	47	57	32	31	28	24	39	27	20	24	32	35	19	31	29	16	29	15	37	14	16	40	41	43	54	3	29	30	25	24	7	15	43	53	11	13	17	17	52	10	35	18	19	35	32	13	26	42	16	21	18	22	34	39	17	52	19	19	38	32	35	12	51	23	11	38	30	31	18	33	19	38	20	57	14	15	25	17	
63	24	0	21	13	23	12	41	63	77	79	48	47	50	34	56	72	40	45	67	74	58	78	57	47	67	65	38	5	44	10	12	10	57	38	16	38	16	58	21	16	16	52	51	17	4	62	55	57	48	25	21	41	79	82	37	57	32	36	6	63	42	69	47	33	68	68	42	52	57	14	12	43	70	53	77	51	24	55	41	50	28	21	58	28	57	28	39	53	36	34	63	35	20	11	25	67	53	48	22	53	39	67	24	51	30	58	55	43	47	7	49	69	58	58	23	21	56	23	7	66	45	52	68	78	55	9	5	24	62	36	9	48	56	59	32	42	31	16	53	10	61	29	10	39	40	38	71	21	48	40	36	44	21	37	58	70	26	18	17	36	54	34	59	42	34	44	24	27	3	64	31	16	41	20	55	40	40	61	24	33	56	39	41	34	63	46	26	33	36	48	42	55	34	61	41	78	38	21	43	15	
68	25	21	0	11	5	31	46	43	62	64	36	46	44	41	43	57	27	45	57	59	37	65	36	45	52	56	41	21	28	29	9	18	48	20	32	38	7	44	19	23	21	35	32	5	23	45	36	37	28	26	15	32	63	67	30	57	15	17	20	45	33	57	26	12	50	52	31	31	47	23	13	22	57	32	62	30	3	50	27	46	8	33	53	11	44	39	22	38	23	41	52	15	32	24	4	56	42	37	28	33	33	51	20	31	27	57	48	47	39	28	28	55	55	64	29	8	36	6	14	49	34	31	54	64	47	30	24	5	53	17	12	42	52	56	18	24	10	30	49	24	55	38	25	18	19	19	54	21	54	21	19	49	28	30	41	53	17	31	31	42	33	31	55	38	20	24	7	17	21	53	19	5	43	3	43	19	42	41	9	19	40	19	20	28	44	46	17	14	16	33	40	43	20	61	45	65	37	34	29	8	
71	28	13	11	0	15	20	49	55	73	75	46	52	51	42	53	68	37	50	66	70	48	75	47	51	63	65	44	15	39	19	9	17	57	31	28	43	11	54	24	23	22	46	44	5	14	56	47	48	36	29	21	40	74	78	37	62	26	23	10	56	41	67	36	21	62	63	40	42	56	21	14	31	68	43	73	41	13	57	37	53	20	31	60	22	55	38	33	49	33	42	62	26	30	21	14	66	52	47	29	44	40	62	26	39	33	63	56	50	47	20	38	66	62	66	30	9	47	11	5	60	43	40	65	75	55	21	15	16	62	29	8	49	59	63	28	35	21	27	56	20	62	38	21	27	28	26	65	25	56	33	30	52	28	37	52	64	24	29	28	44	42	37	62	45	30	36	12	25	12	63	28	9	47	12	53	28	46	52	18	29	51	31	31	35	55	51	24	21	28	43	46	53	30	66	48	76	42	32	39	12	
64	21	23	5	15	0	34	43	40	57	59	31	42	39	38	38	52	22	41	52	54	35	60	33	40	48	51	38	22	23	32	10	18	43	16	32	34	7	39	16	21	19	31	28	10	26	41	32	34	29	22	12	27	59	63	25	53	10	20	23	41	28	52	25	12	46	47	26	29	42	22	13	22	52	31	57	28	5	45	22	41	6	31	48	6	39	37	17	34	18	38	47	13	30	24	6	51	37	32	25	30	28	46	16	31	22	52	43	43	34	29	27	51	50	60	27	13	33	11	17	45	29	31	49	59	42	32	27	2	48	13	13	37	47	51	13	20	9	30	44	24	50	35	25	18	20	21	50	18	50	18	14	46	26	25	36	48	12	30	31	38	32	26	50	33	15	21	12	12	24	48	14	6	39	2	38	18	38	38	4	14	35	16	18	23	40	42	12	17	13	28	35	38	15	57	41	60	32	32	24	8	
71	35	12	31	20	34	0	50	74	89	91	60	58	62	43	68	84	52	55	79	86	68	90	67	57	79	77	47	16	56	1	23	22	69	50	22	49	27	70	33	26	28	64	62	25	7	74	66	68	56	36	33	53	91	94	49	67	44	43	10	75	54	81	56	42	80	80	54	62	69	24	24	51	82	63	89	61	33	66	53	62	39	30	69	39	69	36	51	65	48	43	75	46	29	20	34	79	65	60	32	64	51	79	36	59	42	69	67	52	59	12	58	81	68	67	32	29	67	31	16	78	57	60	80	90	67	5	7	35	74	47	20	59	67	70	44	53	41	24	65	19	72	38	19	47	48	46	83	33	57	51	48	53	31	49	70	82	38	27	24	45	62	45	70	53	46	55	32	39	10	76	43	27	50	31	67	49	50	72	36	45	68	50	51	46	74	56	38	41	47	60	53	67	46	70	50	90	49	29	55	27	
22	21	41	46	49	43	50	0	63	59	63	38	14	26	7	41	57	35	11	44	59	65	57	65	15	52	41	5	36	42	49	40	32	35	46	28	12	40	47	27	25	26	48	54	48	45	58	56	66	71	20	31	28	65	65	26	18	42	64	47	63	29	49	63	55	61	58	32	62	37	27	34	64	50	66	59	62	48	25	39	23	47	20	27	41	42	14	45	43	37	7	43	51	21	30	50	45	35	34	19	59	23	58	26	73	22	22	31	2	29	38	64	52	23	17	18	53	63	53	44	59	32	70	50	60	32	45	45	45	37	46	40	25	23	26	37	48	50	26	24	31	32	12	31	60	62	64	63	25	7	48	43	3	20	25	55	63	31	23	26	5	72	19	26	19	36	53	54	33	44	43	34	42	7	43	39	59	7	67	40	36	48	51	55	24	64	12	31	60	50	43	16	38	36	21	3	58	14	21	37	38	
77	50	63	43	55	40	74	63	0	29	28	25	52	40	62	26	23	29	54	36	24	11	34	12	50	23	38	58	61	22	72	50	55	36	24	68	51	46	20	46	56	53	15	11	49	66	8	8	12	35	50	44	34	26	32	37	60	30	42	64	2	33	31	24	35	12	16	31	15	32	57	51	32	30	18	29	16	41	46	25	45	35	63	47	34	26	67	23	21	29	63	32	29	63	61	41	34	31	30	56	10	39	15	44	33	44	57	39	62	35	68	23	27	54	73	57	48	9	46	57	12	31	28	26	31	38	72	67	39	38	26	53	40	49	52	31	20	33	65	46	61	45	63	62	33	33	38	15	48	68	22	26	65	57	38	8	13	39	63	66	61	28	45	50	44	31	19	45	37	64	32	34	47	56	43	28	30	56	8	38	31	16	24	24	40	1	54	39	40	27	20	48	29	31	63	60	34	49	65	26	47	
