5  100
36	30	23	27	93	20	36	47	38	38	30	6	75	49	20	74	15	18	79	92	11	11	88	29	45	47	36	14	14	53	35	83	26	92	93	89	52	15	10	16	41	31	36	20	49	35	61	74	87	71	70	10	38	92	42	44	54	87	12	91	77	37	89	32	87	67	43	61	39	57	52	61	88	80	26	39	47	37	94	79	98	44	83	28	88	44	52	81	34	14	37	90	75	16	54	40	86	82	15	39	
88	70	11	55	85	88	14	41	57	17	56	5	23	41	29	29	28	95	64	26	47	59	45	29	78	8	13	89	3	18	92	99	96	84	28	98	54	10	56	85	30	42	73	98	52	18	62	80	90	73	14	94	76	5	14	5	20	28	37	88	37	8	98	95	30	28	36	21	35	56	48	6	86	81	63	31	88	87	76	22	72	11	30	29	17	86	59	92	4	97	88	74	100	40	98	58	19	37	58	78	
82	90	29	16	9	7	33	6	52	10	6	77	36	44	30	100	81	94	39	43	97	41	19	14	19	53	96	97	59	48	7	56	64	25	76	9	48	94	81	52	82	4	28	42	11	12	22	7	96	69	51	88	31	85	75	99	40	40	39	2	12	2	86	68	67	33	6	53	20	22	97	26	27	39	58	95	92	56	6	78	6	8	33	37	4	60	90	53	21	47	13	36	4	41	91	56	92	34	80	98	
4	72	60	16	57	38	51	91	38	21	71	67	68	59	67	77	81	100	89	26	39	75	45	45	30	13	6	87	55	4	97	68	49	29	42	34	53	76	6	63	76	56	99	59	59	23	70	73	91	40	87	95	83	75	1	51	47	68	7	61	89	70	96	68	66	81	2	24	15	83	61	22	96	11	59	65	67	56	4	67	28	21	90	66	60	52	92	54	78	57	61	3	41	15	59	81	33	19	92	54	
57	40	93	58	56	42	15	25	98	65	71	82	55	85	97	74	92	67	65	33	15	37	25	66	75	72	8	67	94	39	55	25	8	83	22	37	77	6	18	6	73	12	11	17	96	77	93	82	18	30	9	44	12	68	47	33	70	30	4	65	58	36	24	61	15	1	9	6	49	63	11	5	31	10	7	50	45	48	58	79	90	6	56	21	90	11	64	14	22	29	50	90	100	11	21	17	38	34	53	89	
1194	3837	1398	2291	1128	1351	4155	1828	2931	2413	2998	4214	3833	710	3781	3898	1781	1599	296	2317	1956	3150	4508	1962	3003	3437	3046	3869	2720	3882	4707	4332	1093	782	4622	4017	820	4144	145	518	3016	1691	2919	2285	3196	1237	3962	315	66	4919	4553	4837	2440	3941	436	4190	2230	790	2446	2602	2810	3991	848	4000	1388	2390	1064	4479	4776	2625	3432	4130	1963	3119	191	1853	2565	3105	979	3644	213	4173	1602	3037	4601	3847	1428	3804	1262	3031	3973	3971	2584	2080	2053	1362	4585	2380	896	4100	
0	82	76	25	69	51	71	75	58	50	31	62	22	64	56	38	66	33	27	13	69	61	42	35	37	56	67	54	51	24	89	56	69	68	65	48	54	65	72	63	73	70	58	38	73	51	17	69	32	54	65	69	77	63	61	15	80	48	27	77	40	38	55	67	66	55	50	49	76	42	29	62	47	64	75	60	61	47	64	73	69	55	58	44	65	31	73	31	69	13	71	61	76	66	32	45	81	97	67	39	34	
82	0	8	60	14	33	53	19	32	38	56	63	63	25	33	44	18	49	56	70	14	21	43	51	44	38	32	29	44	63	22	66	55	24	60	56	43	36	56	56	10	40	70	46	43	35	65	21	69	31	49	30	43	66	42	68	31	34	56	31	50	44	33	57	55	31	65	45	34	45	62	39	56	17	22	67	40	48	38	15	55	63	32	52	30	65	19	69	53	69	37	26	15	25	50	37	3	27	48	45	55	
76	8	0	52	12	25	46	21	24	30	51	55	55	24	25	37	10	43	50	63	12	17	38	44	38	30	32	25	36	56	21	58	47	24	52	48	35	36	49	49	8	40	62	40	37	30	59	13	61	27	41	22	36	59	42	61	25	28	50	25	46	37	25	49	48	27	57	42	28	41	54	31	48	11	16	60	32	45	38	15	48	56	24	44	30	57	20	61	46	62	30	18	17	24	43	31	5	27	41	40	47	
25	60	52	0	48	27	48	56	33	25	23	42	3	46	31	18	43	12	16	11	48	40	25	10	17	31	51	35	27	5	64	37	47	51	44	26	29	51	50	41	51	57	40	22	49	34	13	44	17	36	41	44	52	43	49	16	55	27	16	52	30	18	30	45	44	38	31	37	51	29	9	38	25	42	50	41	36	37	50	52	47	35	33	21	49	14	54	17	46	11	46	37	56	48	10	24	58	72	44	24	11	
69	14	12	48	0	24	53	11	26	30	42	60	51	12	27	31	14	37	43	57	0	8	29	41	32	33	20	15	38	52	33	61	54	12	58	50	38	24	56	54	4	29	66	32	45	20	52	21	60	17	47	30	45	64	30	54	36	21	43	35	36	31	26	55	54	16	59	30	37	31	52	37	49	8	26	64	37	34	26	5	55	59	26	44	18	56	9	60	53	57	38	21	9	12	38	24	14	39	48	31	46	
51	33	25	27	24	0	36	34	9	7	32	39	30	27	8	15	15	19	29	38	24	18	22	18	16	12	36	17	15	30	37	39	36	31	38	26	16	38	39	34	26	44	43	22	31	21	35	17	36	20	29	20	34	42	40	38	31	11	29	28	32	15	6	36	35	22	36	32	29	27	28	19	26	16	24	42	19	35	38	29	37	36	9	20	33	32	32	36	35	38	26	10	33	29	19	12	31	46	30	23	22	
71	53	46	48	53	36	0	65	28	30	65	14	50	61	29	49	39	49	60	58	53	51	57	40	49	24	71	53	23	47	39	20	2	65	9	23	21	73	2	9	52	80	23	56	10	58	61	33	41	56	7	23	13	16	76	64	25	48	60	23	67	49	30	5	5	58	24	69	20	63	41	17	24	45	31	19	17	71	74	59	3	19	28	27	68	40	63	42	2	59	16	33	62	63	47	48	50	45	5	58	37	
75	19	21	56	11	34	65	0	38	41	45	72	59	11	38	38	25	44	48	64	11	16	33	50	39	44	13	21	49	61	41	72	66	7	69	60	49	18	68	65	13	21	77	37	56	23	57	32	69	20	59	41	56	75	25	59	46	29	48	46	38	38	37	67	65	19	70	30	48	33	61	48	60	20	36	75	48	33	20	5	66	70	38	55	13	65	2	69	64	63	49	32	4	9	46	32	21	46	59	35	55	
58	32	24	33	26	9	28	38	0	7	41	34	36	33	1	24	14	27	37	44	26	23	31	23	24	6	42	25	12	35	31	35	29	36	32	24	11	45	31	27	27	51	39	31	22	30	43	12	37	28	22	11	25	37	47	46	22	20	37	20	41	24	3	29	28	30	33	41	20	36	32	11	24	17	17	37	11	43	46	32	29	32	0	20	39	34	36	38	27	44	17	6	36	34	26	21	29	39	23	32	25	
50	38	30	25	30	7	30	41	7	0	36	32	28	34	6	19	20	20	31	36	30	25	27	15	19	7	43	24	8	27	38	31	30	38	31	19	9	45	33	27	32	51	36	26	27	28	35	19	30	27	23	18	30	35	47	38	30	18	31	27	36	19	5	30	28	29	29	38	26	32	24	15	18	22	25	35	14	40	45	36	30	29	7	14	40	27	39	31	29	37	22	12	40	36	19	17	35	47	25	27	17	
31	56	51	23	42	32	65	45	41	36	0	62	24	34	40	17	44	16	7	24	42	34	13	26	17	43	36	26	42	28	68	59	64	38	63	46	44	34	67	59	46	39	62	11	63	22	15	49	41	25	58	53	66	65	30	16	64	23	7	61	9	17	38	63	62	26	53	18	61	12	32	51	45	40	56	63	50	16	33	44	65	57	41	40	34	37	43	40	63	23	58	42	47	36	18	21	56	76	60	11	31	
62	63	55	42	60	39	14	72	34	32	62	0	43	66	33	48	47	46	56	51	60	57	57	36	47	28	75	57	24	40	52	7	12	70	4	16	23	77	13	7	60	84	8	55	23	60	55	42	30	60	15	33	26	3	79	58	38	50	56	36	66	48	35	8	9	62	12	70	33	63	34	24	17	51	42	5	23	71	78	66	11	7	34	22	73	31	70	31	12	52	28	39	70	68	44	49	60	58	16	57	31	
22	63	55	3	51	30	50	59	36	28	24	43	0	49	34	21	46	15	17	8	51	43	28	12	20	33	54	38	29	3	67	37	48	54	45	27	31	54	51	42	54	59	40	24	51	37	12	47	16	39	43	46	55	44	51	15	57	30	17	55	32	21	33	46	45	41	31	39	54	31	9	40	26	45	53	41	38	39	53	55	48	36	36	22	52	13	57	15	47	9	48	40	59	51	13	27	61	75	45	26	12	
64	25	24	46	12	27	61	11	33	34	34	66	49	0	33	28	23	34	37	53	12	10	22	40	29	38	9	11	43	51	45	66	62	5	65	53	43	12	64	60	16	18	71	25	54	12	46	31	60	10	55	39	55	69	18	48	47	19	37	45	27	28	31	62	61	8	63	20	47	22	51	44	53	17	37	69	44	23	14	10	63	64	33	47	6	56	9	60	60	52	47	28	13	2	36	22	26	51	56	24	46	
56	33	25	31	27	8	29	38	1	6	40	33	34	33	0	23	15	26	36	43	27	23	30	21	23	5	42	24	11	34	32	34	29	37	31	23	10	44	31	27	27	51	39	30	23	29	41	13	36	27	22	13	26	36	47	44	24	19	36	21	40	23	2	29	28	29	32	40	21	35	30	12	23	18	19	37	11	43	45	33	30	32	1	19	39	33	36	37	28	43	18	7	36	34	25	20	30	41	23	31	24	
38	44	37	18	31	15	49	38	24	19	17	48	21	28	23	0	29	6	13	26	31	23	9	14	1	26	33	17	25	23	53	45	48	33	48	32	27	34	51	44	34	40	49	7	46	16	21	33	33	18	41	36	49	50	33	24	47	9	13	44	18	0	21	47	46	20	41	22	44	15	24	34	31	26	40	49	33	23	34	35	49	43	24	25	31	29	36	32	47	26	41	25	39	30	8	6	42	61	43	9	20	
66	18	10	43	14	15	39	25	14	20	44	47	46	23	15	29	0	33	42	53	14	14	31	34	29	20	33	20	26	46	24	49	40	26	44	38	25	36	42	40	13	42	53	33	31	26	50	7	50	23	33	16	31	50	41	53	23	20	42	22	40	29	15	41	40	24	47	38	24	35	44	23	38	6	14	51	23	41	37	19	41	46	14	34	30	47	24	51	39	53	24	8	23	24	34	23	15	32	34	33	37	
33	49	43	12	37	19	49	44	27	20	16	46	15	34	26	6	33	0	11	20	37	29	14	10	5	27	39	23	26	17	57	43	48	39	47	29	28	39	51	43	40	45	46	10	47	22	16	37	28	24	42	39	50	48	38	19	50	15	11	47	20	6	24	47	45	26	38	26	47	18	19	35	29	31	44	47	34	26	39	41	48	41	27	23	37	24	42	27	47	20	43	29	45	36	2	12	48	65	44	13	16	
27	56	50	16	43	29	60	48	37	31	7	56	17	37	36	13	42	11	0	18	43	35	14	20	13	38	40	27	37	21	66	52	59	41	57	39	39	39	62	53	47	44	55	11	58	24	10	47	33	27	53	49	61	58	35	11	60	22	0	58	14	13	34	57	56	28	46	23	58	16	25	46	38	39	54	56	45	22	38	46	59	50	37	33	38	30	46	33	58	17	54	39	49	38	13	19	55	75	55	12	25	
13	70	63	11	57	38	58	64	44	36	24	51	8	53	43	26	53	20	18	0	57	49	32	21	25	42	58	43	38	11	75	45	57	58	53	35	40	57	60	50	61	62	47	28	60	41	8	55	21	43	52	55	63	52	53	9	66	36	18	63	32	26	41	54	53	45	39	41	62	34	17	49	34	52	62	49	47	40	56	61	57	44	44	31	56	20	62	20	56	1	57	48	65	55	19	33	68	84	54	30	21	
69	14	12	48	0	24	53	11	26	30	42	60	51	12	27	31	14	37	43	57	0	8	29	41	32	33	20	15	38	52	33	61	54	12	58	50	38	24	56	54	4	29	66	32	45	20	52	21	60	17	47	30	45	64	30	54	36	21	43	35	36	31	26	55	54	16	59	30	37	31	52	37	49	8	26	64	37	34	26	5	55	59	26	44	18	56	9	60	53	57	38	21	9	12	38	24	14	39	48	31	46	
61	21	17	40	8	18	51	16	23	25	34	57	43	10	23	23	14	29	35	49	8	0	21	34	24	29	19	7	33	45	37	57	52	13	55	44	33	22	54	51	12	28	61	24	44	13	44	21	53	9	45	29	45	60	26	46	37	13	35	36	29	23	22	53	51	10	54	24	38	23	45	34	44	8	28	60	34	28	23	12	53	55	23	39	16	49	14	53	50	49	37	18	16	11	30	16	21	44	46	23	39	
42	43	38	25	29	22	57	33	31	27	13	57	28	22	30	9	31	14	14	32	29	21	0	24	10	33	26	13	34	31	56	55	57	26	57	42	36	25	60	53	33	31	59	4	53	9	24	37	42	12	50	42	56	60	23	26	52	11	14	50	10	9	28	56	55	13	50	12	51	5	33	41	41	26	44	59	41	13	25	31	57	53	31	35	24	38	31	42	56	31	48	30	34	24	17	10	42	63	52	2	30	
35	51	44	10	41	18	40	50	23	15	26	36	12	40	21	14	34	10	20	21	41	34	24	0	13	21	47	29	17	12	54	32	39	45	36	19	19	48	42	33	43	54	36	21	39	30	21	35	19	31	33	34	43	38	47	24	45	21	20	42	31	14	20	37	36	33	27	36	41	29	11	28	18	33	41	36	26	37	48	46	39	30	23	13	45	15	48	19	38	21	36	27	50	42	8	18	49	62	35	23	5	
37	44	38	17	32	16	49	39	24	19	17	47	20	29	23	1	29	5	13	25	32	24	10	13	0	26	34	18	25	22	53	45	48	34	47	31	27	35	51	44	35	41	49	8	46	17	20	33	32	19	41	36	49	50	34	23	47	10	13	44	18	1	21	47	46	21	40	23	45	15	23	34	30	27	40	48	33	24	34	36	48	43	24	25	32	28	37	31	47	25	41	25	40	31	7	7	43	61	43	10	19	
56	38	30	31	33	12	24	44	6	7	43	28	33	38	5	26	20	27	38	42	33	29	33	21	26	0	48	30	6	32	34	28	24	42	26	18	5	50	26	21	33	56	33	33	20	34	42	17	33	33	17	13	23	31	52	45	24	24	38	21	43	26	7	24	22	35	27	45	20	39	28	8	18	24	21	31	7	47	51	38	24	26	6	14	45	30	42	33	22	42	15	12	42	40	25	24	35	43	18	34	21	
67	32	32	51	20	36	71	13	42	43	36	75	54	9	42	33	33	39	40	58	20	19	26	47	34	48	0	18	51	56	53	75	71	8	74	62	52	4	74	70	24	8	79	30	63	17	50	40	67	16	64	49	64	78	11	51	56	26	40	55	27	33	41	72	70	14	71	18	57	24	58	54	61	26	46	78	53	21	6	17	72	73	42	56	2	62	13	66	70	57	56	38	17	8	41	29	34	59	65	28	53	
54	29	25	35	15	17	53	21	25	24	26	57	38	11	24	17	20	23	27	43	15	7	13	29	18	30	18	0	33	40	44	56	54	16	55	43	33	20	56	51	19	26	60	16	47	6	37	27	49	3	46	33	49	60	22	39	43	8	27	41	21	17	23	54	52	5	53	18	42	16	40	36	42	14	34	59	36	21	21	18	54	54	25	37	16	44	19	48	52	42	41	21	22	13	25	11	29	51	48	15	35	
51	44	36	27	38	15	23	49	12	8	42	24	29	43	11	25	26	26	37	38	38	33	34	17	25	6	51	33	0	28	40	23	22	47	23	12	2	53	25	18	39	60	28	33	21	37	39	23	27	36	16	18	25	26	55	42	29	26	37	26	44	25	11	21	20	38	21	47	24	40	23	10	12	29	27	26	9	48	54	44	23	21	12	8	49	24	47	27	21	38	19	18	47	44	24	25	41	48	18	35	17	
24	63	56	5	52	30	47	61	35	27	28	40	3	51	34	23	46	17	21	11	52	45	31	12	22	32	56	40	28	0	66	34	46	56	42	24	30	56	49	39	55	62	37	27	49	39	16	47	12	41	41	45	53	41	54	18	56	32	21	53	35	23	33	43	42	43	28	42	52	34	6	38	23	46	53	38	37	42	56	57	45	33	35	20	54	9	59	12	45	12	47	39	61	53	15	29	61	75	43	29	10	
89	22	21	64	33	37	39	41	31	38	68	52	67	45	32	53	24	57	66	75	33	37	56	54	53	34	53	44	40	66	0	56	41	45	48	50	38	57	41	45	29	61	60	57	29	50	73	20	67	47	37	21	26	55	63	76	14	45	66	16	65	53	33	44	43	47	57	62	19	60	63	31	51	29	13	57	32	65	59	36	42	54	31	49	51	64	40	68	40	75	24	27	37	45	56	47	19	8	36	57	56	
56	66	58	37	61	39	20	72	35	31	59	7	37	66	34	45	49	43	52	45	61	57	55	32	45	28	75	56	23	34	56	0	18	70	11	13	23	76	20	12	62	83	4	53	28	59	50	44	24	59	19	37	32	7	77	52	42	48	52	40	63	45	35	15	15	61	6	68	37	60	28	27	14	52	46	4	26	69	77	67	17	2	35	19	72	25	71	25	18	46	32	41	71	68	40	47	62	63	21	55	27	
69	55	47	47	54	36	2	66	29	30	64	12	48	62	29	48	40	48	59	57	54	52	57	39	48	24	71	54	22	46	41	18	0	65	7	21	21	74	3	7	53	80	21	56	12	58	60	34	39	57	7	25	15	14	76	63	27	48	59	25	67	48	31	3	3	59	22	69	22	62	40	17	22	46	32	17	17	71	75	60	1	17	29	26	68	38	64	40	1	58	18	33	63	63	46	47	51	47	6	57	36	
