10  50
46	83	92	90	21	100	58	18	32	81	82	29	5	74	86	97	56	58	18	95	76	88	54	94	80	83	21	31	78	99	25	11	25	14	62	2	100	91	97	5	61	25	74	38	48	55	55	35	59	43	
42	88	82	89	85	27	9	5	38	88	12	2	45	44	100	17	35	45	57	35	8	73	57	33	75	22	68	97	58	26	46	47	94	49	14	10	55	50	44	91	27	40	27	66	62	50	59	52	54	20	
13	95	30	26	31	98	28	70	23	56	50	24	78	18	50	82	90	26	63	93	14	72	17	27	26	10	41	61	31	60	26	31	80	61	21	24	35	92	46	75	59	17	4	39	51	85	49	93	18	41	
22	42	93	60	100	93	2	83	61	64	85	57	22	87	60	51	50	77	59	64	5	33	13	91	8	33	6	55	95	90	93	86	61	33	91	42	38	85	36	62	18	97	30	40	80	97	46	10	4	49	
38	42	46	42	15	19	64	20	23	13	61	85	5	21	26	59	61	86	53	55	3	51	23	50	18	82	6	76	23	13	87	57	43	32	77	5	82	71	93	69	23	21	82	95	33	36	75	61	98	36	
37	57	66	82	3	68	38	35	67	40	63	62	16	73	88	17	72	27	24	42	28	1	66	20	61	37	46	46	87	39	34	16	46	45	81	18	100	51	24	29	99	9	33	88	26	18	28	60	69	16	
40	57	20	90	55	29	65	34	5	95	51	41	45	26	1	82	92	46	72	47	46	72	3	8	87	48	65	71	58	1	73	84	23	71	35	64	33	46	28	9	60	57	75	71	46	45	91	28	35	84	
94	62	19	50	44	61	72	30	99	61	12	57	54	45	53	63	54	3	82	46	49	92	53	32	83	86	93	32	66	52	38	77	53	52	94	28	55	99	24	48	9	71	69	26	48	17	1	44	74	40	
27	82	93	12	15	48	12	94	81	21	48	22	16	98	56	28	68	49	33	53	71	46	90	37	43	83	56	21	31	50	8	64	32	86	90	3	70	64	17	58	49	26	18	10	79	49	22	53	74	33	
41	61	31	94	55	48	93	78	45	81	95	47	84	13	2	68	36	4	30	63	68	95	75	39	28	92	25	60	88	43	88	78	8	59	11	91	32	47	17	45	49	23	38	29	46	82	83	15	92	55	
2487	1486	1248	1827	1881	762	2314	1164	1059	2189	165	1739	678	1543	738	2268	357	1644	1566	729	1331	2246	1603	1972	2316	487	1374	400	1528	2312	2123	2446	1855	2334	1577	378	292	1158	2329	1378	285	500	1059	1350	1132	986	1563	68	650	1796	
0	17	39	69	55	65	77	62	58	70	60	52	49	66	65	43	30	29	79	66	51	60	46	92	65	67	60	44	56	31	52	34	69	31	93	14	59	67	46	56	64	45	42	44	98	60	56	55	69	49	62	
17	0	26	56	38	48	63	56	44	57	43	41	34	49	54	27	21	14	67	55	34	50	29	78	51	55	48	29	39	20	35	18	61	22	77	15	42	51	41	39	46	28	25	35	83	42	41	43	58	43	44	
39	26	0	30	38	26	38	34	18	31	38	16	10	44	29	7	12	11	41	29	30	25	33	53	26	29	22	7	21	8	18	9	37	11	54	27	23	31	25	25	29	18	14	13	58	33	17	18	32	24	29	
69	56	30	0	57	22	14	25	12	2	52	16	24	56	9	30	39	42	10	4	48	12	55	25	10	3	8	28	28	37	30	38	18	37	31	55	27	26	32	36	31	39	38	26	33	45	19	14	4	28	34	
55	38	38	57	0	37	55	71	46	59	8	51	35	12	61	32	46	35	64	58	8	59	9	69	47	58	53	34	28	42	26	32	71	46	61	52	30	35	64	21	29	20	24	52	68	14	38	51	61	62	25	
65	48	26	22	37	0	18	43	16	24	31	25	16	34	29	21	39	35	27	24	29	29	37	32	11	24	22	20	9	35	13	30	39	37	29	54	7	5	44	16	8	23	24	33	34	23	10	24	26	41	12	
77	63	38	14	55	18	0	39	20	15	48	28	28	51	23	35	49	49	12	18	47	26	55	15	12	17	20	33	27	46	31	44	31	47	17	65	25	20	46	34	26	40	40	38	20	41	21	26	17	41	30	
62	56	34	25	71	43	39	0	28	24	69	20	36	74	16	39	35	43	31	21	63	14	67	47	33	22	21	37	46	36	46	43	10	34	56	48	46	49	16	53	51	51	48	21	56	62	36	20	22	13	54	
58	44	18	12	46	16	20	28	0	14	42	10	12	47	14	18	29	30	22	12	37	13	43	34	8	12	7	16	18	26	19	26	25	27	37	45	18	21	29	26	23	27	26	18	40	35	8	8	15	25	26	
