5  150
27	31	94	97	9	86	30	70	100	10	95	99	44	88	12	23	27	3	86	41	88	89	90	41	78	86	77	87	76	100	65	86	46	36	87	31	67	26	81	63	13	12	98	43	100	100	5	70	94	54	66	36	2	39	69	68	23	89	95	34	78	4	80	62	23	52	80	63	43	81	86	91	23	20	100	44	27	68	10	33	44	57	88	13	47	79	43	26	43	72	51	35	27	55	100	94	31	91	62	48	96	95	42	94	36	40	7	8	36	93	53	65	43	37	100	52	2	91	89	3	91	6	59	70	1	42	81	35	31	94	39	93	28	88	8	14	48	6	41	92	73	52	22	23	50	48	67	88	90	35	
50	96	8	88	48	75	19	32	46	43	74	28	33	61	80	61	10	97	47	80	40	10	30	3	73	66	10	72	66	9	72	50	36	1	28	46	64	39	40	71	83	79	5	88	80	64	36	91	43	93	12	54	57	25	35	80	27	55	64	19	93	55	51	52	22	19	73	34	68	4	66	83	45	7	57	100	34	71	18	34	61	53	10	46	62	56	60	96	71	56	38	27	58	21	71	37	49	53	58	35	37	63	36	69	52	93	54	15	61	1	90	24	90	32	2	2	38	74	16	42	56	39	54	63	88	53	15	78	21	11	88	59	64	65	34	11	89	8	10	14	47	29	56	72	18	89	37	98	86	4	
55	87	1	73	22	21	23	52	8	25	11	2	57	46	57	11	81	65	6	24	32	6	89	80	62	69	99	85	56	36	23	22	69	78	89	34	41	24	21	70	16	8	57	39	52	63	38	54	40	68	20	19	15	27	5	36	92	84	53	86	90	49	78	61	92	41	69	100	4	22	55	15	44	35	61	38	50	5	48	2	14	35	13	70	47	41	23	28	73	62	67	57	62	94	100	2	98	79	55	52	92	95	13	45	39	90	91	19	17	95	41	15	49	57	32	62	4	42	91	43	72	28	92	71	83	61	51	84	1	73	28	74	79	48	100	73	88	37	83	3	12	85	89	6	28	6	89	80	55	51	
71	20	97	85	44	2	57	63	10	95	56	83	34	53	27	18	36	65	19	18	35	17	83	54	76	42	77	31	65	11	58	16	40	51	94	14	7	26	78	45	70	80	59	47	85	79	91	68	54	41	99	53	14	90	68	10	5	43	62	58	3	50	62	16	90	82	54	73	28	23	30	78	41	34	47	81	57	47	15	88	8	71	39	39	50	52	99	90	93	82	90	92	14	89	8	55	32	11	5	100	21	77	87	63	48	7	95	80	93	52	34	98	63	80	88	54	40	38	94	56	73	83	7	16	72	29	26	68	89	90	18	10	67	75	17	28	32	1	23	14	2	94	74	47	1	49	35	50	46	88	
66	2	95	27	3	92	19	69	36	14	2	24	2	95	10	5	75	28	51	71	87	35	58	77	51	8	21	6	13	61	97	41	15	47	21	46	5	59	63	14	51	86	26	71	9	28	61	61	7	49	74	28	88	71	100	6	74	88	36	38	91	97	86	43	34	40	33	24	83	35	74	72	74	100	32	41	31	58	96	39	52	2	91	31	64	29	35	90	38	16	74	82	84	47	72	40	6	57	25	100	46	14	93	54	96	2	8	99	1	13	58	37	38	28	5	97	96	93	32	41	33	54	82	28	42	77	79	83	3	3	9	66	45	72	21	73	2	67	56	62	91	98	53	57	82	95	35	93	3	26	
2093	5627	2772	6710	1376	1503	4532	2365	7428	1922	6823	756	907	4958	5282	4407	2201	3413	4901	7165	7025	132	1093	7222	4171	395	7170	130	1127	3047	3654	5119	1922	833	1527	2956	4488	4157	5425	2583	6586	1864	1825	2981	5645	7378	4115	460	3905	6942	3900	1550	4201	2991	2016	5406	361	6660	5855	5314	7124	1085	2540	3029	6910	5200	3201	3556	7360	6322	3956	6465	5014	3022	3552	6058	4349	1081	5244	1572	6745	2828	1279	7388	6851	4057	1700	4819	325	1557	1516	4275	3166	3103	100	2896	4645	5668	4129	6467	3082	789	1263	5011	1767	2641	7234	3812	2507	1271	2181	6719	754	480	474	1331	4919	5549	2794	6826	1839	1076	208	3061	2773	201	2533	2880	2508	4312	7398	4290	809	6660	1510	2495	791	5649	7399	7064	6769	4754	6365	5796	3209	2091	4223	6831	4419	6197	
0	37	66	30	62	70	62	66	56	45	85	55	49	57	88	35	62	51	64	67	31	51	87	49	51	37	26	62	65	68	67	52	60	51	48	63	53	70	48	54	46	23	35	63	86	72	66	89	92	68	31	16	52	59	34	92	60	38	42	52	47	29	31	41	68	63	65	71	45	47	67	49	95	47	61	24	63	66	82	68	35	43	66	57	55	34	30	71	35	63	51	58	38	10	10	68	48	50	36	49	37	53	68	72	43	25	69	71	63	63	80	54	16	50	59	16	17	62	72	51	79	66	65	49	34	81	34	67	68	72	40	61	73	58	26	77	78	26	52	88	77	61	57	50	51	21	71	36	75	66	83	
37	0	38	34	29	36	41	29	35	8	49	18	19	48	53	2	42	14	48	41	12	20	53	26	13	15	14	28	43	37	34	15	46	16	37	40	16	37	16	20	35	15	10	53	53	38	43	53	56	33	13	22	20	43	18	58	29	34	8	45	12	17	32	37	36	30	43	35	9	20	55	12	61	17	24	14	25	34	46	43	34	19	32	19	23	12	14	34	7	26	15	40	9	32	27	35	18	36	5	37	32	29	36	38	8	29	34	57	53	34	52	17	22	15	36	21	20	38	35	24	42	29	42	21	2	47	24	29	51	35	18	29	49	46	12	44	50	12	14	56	39	26	29	13	18	16	52	7	38	29	51	
66	38	0	42	52	55	13	25	13	34	31	35	19	30	28	40	13	27	21	3	35	49	26	16	34	28	40	51	11	61	11	37	23	41	26	9	27	13	47	46	27	50	32	31	21	53	9	36	34	18	51	50	49	20	31	29	56	34	43	32	42	55	40	35	10	12	11	47	39	54	29	29	33	50	26	49	38	57	28	6	38	22	53	28	51	50	52	26	33	37	40	17	47	57	58	55	50	23	43	26	33	12	8	15	42	43	48	29	30	61	14	25	55	43	9	50	54	7	44	56	34	24	10	17	40	19	32	36	21	27	55	54	12	25	47	17	13	49	35	23	34	44	59	26	46	50	20	45	36	26	18	
30	34	42	0	63	70	35	53	30	39	69	49	32	27	69	34	35	41	35	43	22	54	68	27	45	22	21	62	39	71	48	47	31	49	19	37	43	51	50	54	17	31	24	33	64	71	40	74	74	52	39	20	54	31	17	71	64	8	42	22	46	40	2	11	49	45	39	67	43	53	37	40	75	51	50	31	57	68	66	43	5	24	66	47	57	40	38	58	26	57	48	31	41	20	28	69	52	22	37	20	9	30	47	54	43	5	66	41	33	68	55	43	30	49	34	23	29	37	67	57	67	52	38	30	33	61	12	59	39	59	48	63	46	29	30	58	54	32	46	66	65	59	63	39	52	29	42	38	65	53	61	
62	29	52	63	0	7	61	29	57	24	44	17	38	73	51	30	62	26	70	56	41	11	52	48	20	43	43	1	62	9	42	17	69	14	63	59	26	43	15	9	62	40	39	77	57	10	61	44	50	36	31	51	10	66	47	58	6	63	22	71	17	34	62	66	44	40	62	12	20	17	77	26	59	15	26	39	14	5	43	58	63	44	3	24	7	28	32	31	37	15	15	62	25	61	52	6	14	62	28	63	60	50	46	43	21	59	10	79	77	10	62	27	46	14	56	49	45	56	16	14	32	30	61	42	31	50	53	19	72	31	24	3	65	70	38	48	61	37	19	59	29	7	11	29	12	42	72	27	26	28	56	
70	36	55	70	7	0	65	30	61	30	43	22	43	78	50	37	66	31	74	59	48	18	51	53	25	49	50	8	65	8	44	22	73	20	68	62	30	45	22	16	67	47	45	82	58	4	64	43	49	38	38	58	17	70	53	57	11	69	29	77	24	41	68	72	46	43	65	10	27	23	82	31	58	22	29	46	17	5	42	62	69	50	4	28	14	35	39	31	43	17	21	67	32	68	59	1	21	67	35	69	66	55	48	45	28	66	8	83	81	12	64	32	53	21	60	56	52	60	14	20	31	32	65	47	38	51	59	20	76	31	31	8	68	74	45	49	63	44	24	59	28	11	16	34	19	49	75	34	25	30	56	
62	41	13	35	61	65	0	37	6	40	44	44	23	17	41	43	1	35	8	11	35	56	39	15	42	28	39	60	4	70	24	45	10	49	16	4	35	26	54	54	17	51	33	18	32	64	5	49	47	31	53	47	56	7	29	40	65	26	48	19	48	57	33	25	23	23	4	58	45	60	16	36	44	56	37	50	48	67	41	9	29	22	62	37	59	53	54	39	35	48	47	4	51	52	56	65	57	12	46	15	25	11	21	28	47	37	58	17	17	70	21	34	54	51	5	48	53	6	56	63	47	35	3	20	42	32	27	47	10	40	59	63	11	12	48	30	20	50	43	34	47	54	66	33	53	50	11	48	48	37	30	
66	29	25	53	29	30	37	0	34	22	20	15	21	52	24	31	37	15	45	29	35	30	25	29	17	32	40	27	36	37	14	18	46	22	44	33	13	14	29	26	44	45	32	55	29	28	34	23	26	7	41	50	29	43	37	30	34	49	29	52	25	45	51	51	15	13	36	22	25	36	53	17	32	32	5	43	14	34	17	31	51	29	29	10	30	38	42	5	31	13	21	39	34	60	56	31	32	42	32	44	47	29	17	14	28	51	23	54	54	39	34	12	51	25	31	50	50	31	19	37	13	1	35	24	32	22	41	10	47	5	40	31	37	47	41	19	32	42	17	31	12	21	38	16	27	46	46	33	12	1	27	
56	35	13	30	57	61	6	34	0	34	44	39	18	17	42	37	7	30	13	13	29	51	40	9	37	22	33	55	9	66	23	40	12	44	13	7	31	26	48	49	13	45	27	21	34	60	10	49	47	29	47	41	51	9	23	42	60	22	42	19	43	51	28	21	23	21	9	54	40	55	20	31	46	51	33	44	45	62	41	12	25	16	58	33	54	47	48	37	29	44	42	5	45	46	50	61	51	9	40	12	21	6	21	28	42	32	55	22	20	65	25	29	48	46	4	42	47	7	52	57	45	33	8	15	37	33	21	43	16	38	54	58	16	13	42	30	24	44	38	36	45	50	61	28	48	44	17	43	46	34	32	
