10  100
49	66	16	18	44	65	77	39	35	30	50	63	98	26	22	22	11	56	21	88	54	28	12	30	62	73	72	71	59	80	86	50	89	83	97	44	63	83	63	50	20	19	47	85	43	81	99	2	29	82	44	76	28	72	54	69	78	26	4	19	42	75	81	58	64	15	80	21	63	70	17	32	78	37	14	38	84	92	92	83	82	84	2	79	100	93	53	74	94	91	66	77	96	63	93	34	87	43	49	20	
54	15	98	29	100	36	17	46	69	31	8	77	61	11	68	1	83	76	83	46	27	41	64	52	21	63	89	97	27	86	68	76	52	97	95	1	30	9	100	1	54	63	78	11	12	55	94	11	94	93	45	5	47	90	81	18	22	84	67	81	6	7	78	92	75	85	24	24	65	91	87	57	94	42	63	27	31	48	10	44	54	11	70	84	79	92	81	14	10	26	51	37	98	8	97	36	46	40	29	90	
55	57	78	37	49	14	53	83	70	61	25	1	86	84	17	33	98	43	2	44	93	80	94	31	29	31	23	42	89	12	83	6	4	20	53	28	84	14	64	53	33	7	25	48	15	59	72	16	34	77	64	78	88	27	78	43	81	58	31	7	31	42	87	95	68	38	69	84	63	69	42	26	77	41	73	17	72	72	50	15	71	72	63	53	12	39	12	71	88	15	74	98	4	64	69	96	56	7	62	22	
55	97	60	6	12	56	13	6	89	51	95	25	44	43	72	69	86	78	34	28	36	66	85	44	42	99	87	62	30	63	46	26	35	5	20	16	1	87	65	77	1	15	76	58	43	48	46	93	33	98	8	42	65	15	72	41	82	61	25	64	8	86	11	48	76	91	51	89	62	10	28	59	48	70	93	43	10	86	14	59	81	42	29	58	69	9	24	51	65	54	97	86	57	92	28	1	57	46	11	80	
64	40	79	47	71	17	74	22	40	94	86	65	61	45	18	33	93	34	6	1	33	72	45	31	99	41	45	68	61	48	86	54	29	34	73	1	15	46	74	54	82	53	48	73	4	32	26	45	37	16	63	83	34	100	36	13	10	34	88	95	72	67	89	95	33	90	42	46	29	37	76	14	38	82	67	15	48	19	30	84	53	23	17	57	17	15	70	66	18	9	61	94	78	65	64	1	6	46	99	73	
63	61	92	92	62	43	84	85	33	11	36	55	47	65	67	46	36	82	72	38	4	48	47	43	71	94	80	87	30	79	32	40	73	79	62	92	62	35	22	43	1	5	80	82	78	88	94	40	45	59	96	92	3	72	5	86	44	95	35	83	40	9	9	68	15	46	53	38	100	1	79	17	97	90	22	3	57	84	52	94	4	94	23	7	2	44	75	32	95	2	56	35	24	96	76	46	51	2	63	64	
90	23	35	98	72	43	55	69	50	81	77	29	76	24	64	77	43	66	74	56	24	38	98	2	23	41	56	28	44	82	13	25	98	25	44	43	76	34	95	51	74	52	82	31	26	79	57	14	18	82	95	98	36	16	44	63	34	83	52	33	61	11	58	89	46	70	40	77	65	20	92	32	1	6	57	54	22	78	68	44	75	76	13	65	36	42	3	9	2	6	43	46	73	2	78	38	7	62	35	88	
98	53	18	14	55	97	72	14	36	32	91	7	15	72	78	27	36	11	16	49	30	31	87	18	52	62	80	73	7	46	21	30	36	74	78	12	14	16	74	95	42	41	51	61	90	35	19	23	47	10	49	6	71	22	21	64	74	86	3	9	27	9	64	24	43	12	2	57	8	97	87	46	19	97	96	80	6	72	44	55	85	13	98	20	33	81	59	67	19	62	9	76	99	75	11	55	87	92	50	97	
20	14	17	81	47	81	6	51	24	29	38	92	71	90	86	46	75	53	94	75	70	67	93	20	10	13	87	76	39	24	9	94	89	81	43	82	11	66	87	78	56	92	66	69	27	97	64	53	11	23	96	99	13	68	75	5	98	29	95	2	73	11	95	27	3	54	27	94	98	17	76	82	67	91	67	84	78	83	12	28	7	15	14	20	35	25	5	6	56	71	14	16	66	49	51	89	6	27	5	29	
98	86	35	98	77	93	64	3	52	87	38	73	84	97	75	81	29	86	59	17	29	28	5	67	98	21	50	90	94	38	93	63	4	18	55	76	57	7	52	58	82	39	77	6	14	75	84	93	90	92	44	48	16	30	4	69	53	2	90	56	16	63	87	39	14	48	56	84	33	83	9	46	2	59	95	59	23	96	23	30	17	72	92	22	69	47	27	1	17	58	1	27	75	21	57	66	26	3	86	4	
4106	585	4442	1381	2525	2923	4078	4048	4478	2415	2750	1743	517	2447	3280	4007	4574	4389	3284	438	3955	2254	1907	3011	1336	3404	2693	959	2221	4897	987	1637	1870	1137	1220	1591	3418	1940	2942	1839	2345	2989	943	691	3681	1677	2717	3872	2169	307	4627	108	1657	524	4275	1360	3936	268	359	1800	3711	2071	3055	4215	4076	4388	1244	2596	4993	4569	3706	285	3944	4986	1567	1945	826	1410	3788	4263	1714	4543	2880	2870	3669	4514	2835	775	4700	3497	1103	1153	1285	1491	2150	4424	2683	1036	3948	2375	
0	68	38	41	69	28	59	67	77	61	54	55	68	30	84	62	61	91	22	81	54	65	53	88	53	20	67	36	78	39	53	74	40	87	74	40	87	82	65	69	62	83	68	40	74	49	64	76	71	70	36	45	85	29	35	47	40	50	70	71	36	77	31	70	34	51	56	59	71	60	79	32	13	29	77	47	39	36	60	32	64	49	77	43	57	57	76	55	29	51	9	60	66	59	68	25	56	49	40	72	75	
68	0	67	66	19	48	10	6	58	45	57	13	2	46	46	16	67	39	55	30	56	4	43	47	36	59	47	49	26	35	15	51	35	34	62	28	48	44	50	38	46	41	76	46	10	40	56	25	12	75	67	25	42	47	33	28	30	42	17	5	32	18	40	2	45	18	17	36	70	12	24	59	63	40	53	42	53	33	8	36	48	57	50	28	62	53	63	18	38	42	64	23	55	72	51	48	27	23	31	35	51	
38	67	0	3	58	23	58	63	46	35	21	59	66	24	59	70	25	72	20	64	23	63	30	64	35	19	40	18	63	33	54	45	32	69	41	47	63	58	37	47	36	61	30	21	68	30	32	62	63	33	2	43	63	24	43	39	51	29	60	67	40	67	32	69	22	51	50	39	34	55	66	9	25	34	48	27	14	48	62	45	37	17	49	40	22	26	43	63	41	29	29	48	34	21	39	26	43	43	38	51	46	
41	66	3	0	56	24	57	62	42	32	18	58	65	24	56	70	21	70	22	62	19	62	28	61	33	22	37	17	61	32	54	42	31	67	37	48	59	55	34	44	33	58	27	20	67	28	29	60	61	30	5	43	60	24	43	38	52	27	58	66	41	65	32	68	22	50	49	37	31	54	64	11	28	35	44	25	13	49	61	46	34	14	46	40	18	23	39	63	42	27	32	46	31	18	35	27	41	43	38	49	43	
69	19	58	56	0	43	18	12	40	28	43	25	17	41	27	34	51	24	50	13	41	16	28	29	23	55	29	41	9	30	22	32	30	18	44	34	30	25	32	19	29	23	60	37	12	28	39	8	7	58	58	24	24	42	36	22	38	29	2	15	33	9	38	21	39	21	13	20	52	13	10	51	60	40	34	31	44	40	22	41	30	44	31	26	47	38	45	33	42	29	63	10	38	58	33	45	15	20	29	16	33	
28	48	23	24	43	0	38	45	49	33	29	37	47	2	55	47	38	64	7	54	29	44	25	60	25	11	39	10	51	13	33	46	13	59	48	24	59	53	38	41	34	55	47	12	51	21	37	50	46	48	22	23	57	1	20	21	28	22	45	49	17	52	8	50	5	30	32	31	47	37	53	13	17	11	49	18	14	25	41	22	36	25	48	20	33	30	50	41	18	23	20	33	39	39	40	4	29	25	17	43	47	
59	10	58	57	18	38	0	9	54	38	49	7	9	36	45	17	59	41	45	31	48	6	35	47	29	49	42	40	27	25	5	47	25	36	57	19	48	43	44	34	40	41	69	37	16	32	50	25	14	68	57	15	42	37	23	18	21	34	17	12	22	21	30	12	35	8	10	29	63	5	26	49	53	30	49	33	44	25	5	27	42	48	46	18	54	45	58	15	29	34	54	17	49	64	45	38	20	14	21	32	47	
67	6	63	62	12	45	9	0	52	38	51	15	4	43	39	22	61	33	52	24	50	4	37	41	30	56	41	45	20	32	15	44	32	28	56	28	42	38	43	31	40	35	70	41	7	34	50	19	6	68	62	22	36	44	32	24	31	36	11	4	31	13	37	8	42	16	13	29	63	8	18	55	61	38	47	37	49	34	10	36	41	51	43	25	56	47	57	22	38	37	63	17	49	67	44	45	21	20	28	28	45	
77	58	46	42	40	49	54	52	0	18	24	60	56	48	20	71	23	37	54	36	23	55	25	24	29	57	12	40	37	45	55	7	43	37	7	60	22	20	12	20	16	24	28	37	52	30	13	37	47	24	47	49	26	49	59	42	65	28	42	55	55	45	51	60	44	52	44	25	18	49	41	46	64	55	5	31	38	65	59	64	14	29	9	48	24	20	6	68	62	27	68	36	11	31	10	53	35	44	49	24	7	
