10  50
9	45	1	61	84	82	94	71	75	80	76	27	3	7	98	60	73	77	64	76	72	86	80	18	26	36	47	10	38	38	18	89	56	28	7	95	63	93	75	29	61	50	62	58	38	53	13	58	66	93	
57	95	62	61	73	22	23	23	31	92	78	96	16	73	82	71	36	56	72	63	24	55	26	39	22	66	39	9	69	11	60	20	82	23	3	47	40	91	71	24	68	29	12	92	35	86	47	25	56	65	
82	8	13	61	56	13	85	89	16	69	11	12	94	60	55	42	72	39	22	26	90	7	82	73	8	48	39	62	72	47	26	67	78	100	52	38	3	40	72	93	96	82	21	35	76	22	79	65	62	82	
100	7	64	40	88	6	50	35	31	14	46	95	97	38	58	65	94	56	86	92	92	74	20	45	25	31	76	14	50	28	81	80	97	92	45	98	91	34	39	82	57	30	25	29	8	80	40	78	30	62	
87	44	46	53	45	14	88	29	32	50	54	100	52	85	76	18	48	57	88	95	88	68	2	81	28	15	92	25	54	71	95	80	56	73	26	82	44	94	16	37	47	46	67	77	15	6	40	98	55	96	
65	55	28	26	93	11	41	20	70	32	48	27	63	14	8	61	14	39	6	45	56	40	90	22	57	80	25	1	33	26	14	97	100	4	6	42	97	46	16	15	55	88	85	84	46	47	22	91	81	30	
35	79	94	1	95	99	81	62	51	85	40	72	39	47	60	66	84	54	20	88	69	74	50	9	42	31	2	37	45	51	93	92	50	62	58	63	61	2	89	2	81	24	87	84	7	33	5	88	40	56	
11	18	83	73	48	40	14	11	25	23	88	31	2	88	87	13	16	45	54	62	18	9	16	38	39	91	63	49	83	48	66	93	58	96	7	95	35	50	10	20	52	20	28	25	53	8	98	5	79	46	
6	9	99	17	74	100	4	95	17	89	34	51	71	64	92	57	54	20	85	41	56	9	60	22	8	29	81	72	47	61	94	40	12	79	53	92	87	35	28	82	44	51	89	32	79	19	81	17	4	37	
63	41	92	79	66	2	37	43	12	28	19	61	53	83	35	9	89	24	4	22	99	12	87	37	70	51	32	65	36	70	2	34	27	5	75	86	29	10	89	70	63	51	10	35	87	7	4	40	10	35	
2244	2341	1179	621	1290	1266	2159	2452	2096	1465	269	2152	1460	154	577	475	1936	966	1189	1854	109	422	1027	1164	886	1722	1666	585	302	470	229	1805	629	919	999	915	274	2466	1080	2298	206	293	2293	434	1252	1126	2166	2300	2152	2433	
0	47	35	64	66	36	31	42	70	51	24	22	62	59	39	23	75	93	59	44	68	58	73	62	89	61	62	33	50	50	53	63	58	54	79	20	37	52	20	20	39	69	72	38	21	60	50	57	74	58	17	
47	0	44	17	20	13	22	34	31	50	30	32	21	18	38	41	30	53	33	48	25	39	30	24	49	50	21	31	16	17	6	58	15	23	39	40	44	14	39	32	35	39	39	12	41	26	7	36	52	34	30	
35	44	0	60	63	32	45	14	75	16	18	18	65	45	8	12	60	70	34	9	69	28	55	68	67	27	65	12	36	34	49	28	60	33	57	15	2	39	15	20	11	43	47	32	14	40	42	29	43	31	27	
64	17	60	0	3	30	37	47	22	63	47	49	13	19	52	58	20	46	39	62	13	48	24	20	42	60	14	47	25	27	11	68	11	31	34	57	59	22	56	49	50	41	39	29	58	29	17	44	57	41	47	
66	20	63	3	0	33	38	51	19	66	50	52	11	23	56	61	22	48	43	65	9	52	27	18	44	63	12	50	29	31	14	71	10	35	37	60	62	25	59	52	53	45	42	32	61	33	20	48	60	45	50	
36	13	32	30	33	0	19	25	43	41	17	19	33	24	27	28	39	59	31	37	37	34	37	35	55	43	33	20	16	16	19	50	27	22	44	27	32	17	26	19	25	39	40	3	28	27	14	32	50	31	18	
31	22	45	37	38	19	0	42	39	57	26	27	32	39	43	36	52	75	50	52	37	53	52	31	71	61	32	34	34	35	27	67	28	41	61	33	46	34	33	25	41	58	59	22	35	45	28	51	69	50	19	
42	34	14	47	51	25	42	0	65	16	19	20	55	31	6	21	46	55	19	14	58	15	40	59	52	20	55	9	22	20	38	25	49	19	42	23	13	25	22	23	3	29	33	23	23	25	30	15	31	17	29	
70	31	75	22	19	43	39	65	0	81	59	61	10	41	69	70	41	66	61	79	9	69	46	8	62	80	10	63	45	47	27	88	15	52	56	68	75	42	67	60	67	64	61	43	70	51	35	65	79	63	56	
